_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,01_general/step_based_sps,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
2750,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029053859998384723,0.0004986220001228503,0.007595267999931821,1549.5680676013462,2.0119998680456774e-06,85049.0,6.929443359375,0.008236355000008189,0.02065091599979496,0.0001,0.0014132730000255833,1.0,1302.0
2751,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002632197999901109,0.0004036459999952058,0.007444539000061923,1432.8508551379007,1.6030001006583916e-06,85081.0,7.2191162109375,0.008124705000000176,0.022333098999979484,0.0001,0.0037264079999204114,1.0,1303.0
2752,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030680050001592463,0.0004924519998894539,0.007558363000043755,1414.7613993650148,1.7160000425064936e-06,85113.0,6.9033203125,0.0082336780001242,0.022618655000314902,0.0001,0.00326444100005574,1.0,1304.0
2753,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003008958000009443,0.0004996899999696325,0.007445222000114882,1401.1981470190851,1.9189999420632375e-06,85145.0,6.9578857421875,0.008347387999947387,0.022837598000023718,0.0001,0.003534421000040311,1.0,1305.0
2754,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002777659000003041,0.0004095030001280975,0.007462709000037648,1386.71846983364,1.5660000372008653e-06,85177.0,6.881103515625,0.008158532999914314,0.023076061000210757,0.0001,0.004266091000090455,1.0,1306.0
2755,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002839781999909974,0.00043105000008836214,0.0071802020001996425,1586.2652430697788,1.6599999526079046e-06,85209.0,7.170654296875,0.008346002000052977,0.020173171000124057,0.0001,0.0013744749999204942,1.0,1307.0
2756,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002786128000025201,0.00040033599998423597,0.007465988999911133,1459.9683077619898,1.579999889145256e-06,85241.0,7.0037841796875,0.007827885999859063,0.021918283999639243,0.0001,0.003436364999970465,1.0,1308.0
2757,89,,,1682802754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026364519999333424,0.0004768979999880685,0.007385054999986096,1450.5314384689802,1.3690000741917174e-06,85273.0,7.087890625,0.00797016599995004,0.022060879999799,0.0001,0.0035909399998672598,1.0,1309.0
2758,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002718189999995957,0.0003499760000522656,0.00727773700009493,1503.8315512972445,1.511999926151475e-06,85305.0,7.046875,0.00789526400012619,0.021278979000271647,0.0001,0.003036300000076153,1.0,1310.0
2759,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026764539998112014,0.0004770059999827936,0.007579057999919314,1011.0044996334867,1.945000121850171e-06,85337.0,7.08740234375,0.008104758000172296,0.03165168900000026,0.0001,0.012812467999992805,1.0,1311.0
2760,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002831735000199842,0.0004992579999907321,0.007510606000096232,1556.4349953403307,1.6569999843341066e-06,85369.0,7.0003662109375,0.008313601000054405,0.020559805000402775,0.0001,0.001402948000077231,1.0,1312.0
2761,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027773809999871446,0.0004597449999437231,0.007610389999854306,1411.3724688784914,1.908000058392645e-06,85401.0,7.174560546875,0.00828328300008252,0.022672965999845474,0.0001,0.003540258999919388,1.0,1313.0
2762,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026617479998094495,0.0003993820000687265,0.007313104000104431,1489.0569899768373,1.5559999155811965e-06,85433.0,7.150634765625,0.007829485000002023,0.021490111000048273,0.0001,0.0032848360001480614,1.0,1314.0
2763,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001000813000018752,0.000530756999978621,0.007772896999995282,523.6929148519451,1.7570000636624172e-06,85444.0,6.926846504211426,0.008311856000091211,0.02100467600007505,0.0001,0.003386595999927522,1.0,1315.0
2764,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00270600499993634,0.00040848300000106974,0.007344461000002411,1565.5404201756796,1.7439999737689504e-06,85476.0,6.841064453125,0.00771193399987169,0.020440225999664108,0.0001,0.002267598999878828,1.0,1316.0
2765,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027966800000740477,0.00041113199995379546,0.00720283800001198,1645.8038738600442,1.410000095347641e-06,85508.0,7.0394287109375,0.00772506299995257,0.019443386000148166,0.0001,0.0013062630000604258,1.0,1317.0
2766,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002656981999962227,0.00038025399999241927,0.006918150000046808,1482.9179208897508,1.7100001059588976e-06,85540.0,7.04541015625,0.00805881600012981,0.02157907700029682,0.0001,0.0035631650000595982,1.0,1318.0
2767,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030208450000372977,0.0004193240001768572,0.007480491000023903,1543.325462196141,1.3789999684377108e-06,85572.0,7.0068359375,0.008426616999940961,0.020734447000222644,0.0001,0.0013857910000751872,1.0,1319.0
2768,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025878320000174426,0.00045208300002741453,0.007098789000110628,747.6186069425578,1.5309999525925377e-06,85604.0,6.9010009765625,0.008058974000050512,0.04280257300024459,0.0001,0.024603364000086003,1.0,1320.0
2769,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002697408999893014,0.0004184680001344532,0.007483179000018936,1594.7576329701583,1.4150000424706377e-06,85636.0,6.94287109375,0.008062896999945224,0.020065745000010793,0.0001,0.0014023769999766955,1.0,1321.0
2770,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002695193999898038,0.0005114690000027622,0.007985082000004695,538.6649310878128,1.5610000900778687e-06,85668.0,7.1748046875,0.007978191000120205,0.05940613200004918,0.0001,0.040234634999933405,1.0,1322.0
2771,90,,,1682802755.0,10.633333333333333,0.0,12.23999999999998,4963.274752,0.17571584758755704,1661861.0,1.1854913565451424,878.628864,3258.0,3909.353472,0.0,0.0,0.0,16.76666666666667,2081794.0,992.204091804638,204160.638976,2.719744,21407.0,1.399000000000001,5396.189184,0.0,1546957.0,3.3,13.566666666666668,16504.315904,17928.0,,,,,,,,,,,,,
2772,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00374872499992307,0.0003822820001460059,0.007488491000003705,1512.0011547784977,1.722999968478689e-06,85700.0,7.07861328125,0.008180413999980374,0.021164005000173347,0.0001,0.0013623700001517136,1.0,1323.0
2773,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002694149000035395,0.00038596100012000534,0.007169780999902287,1440.1925609448,1.9059998521697707e-06,85732.0,7.061279296875,0.007950073000074553,0.022219251000024087,0.0001,0.004017381000039677,1.0,1324.0
2774,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029899769999701675,0.00043008100010411,0.007551671999863174,1572.2488641810455,1.4820000160398195e-06,85764.0,7.176513671875,0.007908484000154203,0.02035301200021422,0.0001,0.0014713160001065262,1.0,1325.0
2775,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026710600000114937,0.00042734999988169875,0.007440589999987424,682.565989095276,9.967000096366974e-06,85796.0,7.103271484375,0.007874406999917483,0.04688191399986863,0.0001,0.028458539999974164,1.0,1326.0
2776,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027289280001241423,0.0003837340000245604,0.00987955100004001,1443.879451392807,1.5870000424911268e-06,85828.0,7.0390625,0.007900458999984039,0.022162515000218264,0.0001,0.0012682560000030207,1.0,1327.0
2777,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002614621000020634,0.0004418650000843627,0.007175127999971664,88.14291774736701,1.8730002011579927e-06,85860.0,7.1580810546875,0.008284009999897535,0.363046752000173,0.0001,0.34452925499999765,1.0,1328.0
2778,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028227870000137045,0.0003711009999278758,0.007192184000132329,1640.3865632426473,1.3310000213095918e-06,85892.0,7.1475830078125,0.007894498000041494,0.01950759700002891,0.0001,0.0012256959998921957,1.0,1329.0
2779,90,,,1682802755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027752500000133296,0.00039740100010021706,0.006928587999937008,1508.620019057349,1.5890000213403255e-06,85924.0,7.0985107421875,0.007910296000090966,0.021211438000136695,0.0001,0.003198313999973834,1.0,1330.0
2780,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002618993999931263,0.00035834400000567257,0.00690395400010857,1508.8943190231605,1.5919999896141235e-06,85956.0,7.1014404296875,0.007970461000013529,0.02120758199998818,0.0001,0.0033542369999395305,1.0,1331.0
2781,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002839451999989251,0.0004953840000325727,0.007885132999945199,684.5925221932062,2.0149998363194754e-06,85988.0,6.9349365234375,0.007947509999894464,0.046743133999598285,0.0001,0.02757363999990048,1.0,1332.0
2782,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028228950000084296,0.00039697800002613803,0.006979060000048776,1623.9733380117696,1.6349999896192458e-06,86020.0,7.0113525390625,0.00810930400007237,0.019704756999999518,0.0001,0.0013948849998541846,1.0,1333.0
2783,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002758799000048384,0.0003553449998889846,0.0075756559999717865,1455.238214085216,1.568000016050064e-06,86052.0,7.12060546875,0.007896220000020548,0.021989526999959708,0.0001,0.0034019390000139538,1.0,1334.0
2784,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002644839999902615,0.000395907999973133,0.0072758129999783705,1486.9329494478648,5.363999889596016e-06,86084.0,7.0277099609375,0.007999720999805504,0.02152080899941211,0.0001,0.0031991629998628923,1.0,1335.0
2785,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002835103000052186,0.00045866999994359503,0.00770451000016692,683.6632179242072,1.5160001112235477e-06,86116.0,7.0924072265625,0.007950209000000541,0.04680667200022981,0.0001,0.027856663999955344,1.0,1336.0
2786,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027075909999894066,0.0003561190001164505,0.007020197999963784,1668.0370633770294,1.4600000213249587e-06,86148.0,7.1810302734375,0.007747594999955254,0.019184225999879345,0.0001,0.001351262999833125,1.0,1337.0
2787,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026408869998704176,0.00015713699986008578,0.0067522570000164706,1532.4861686124443,1.953000037246966e-06,86180.0,6.972412109375,0.007696104999922682,0.020881101999748353,0.0001,0.00363276300004145,1.0,1338.0
2788,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026960120001149335,0.00015265000001818407,0.006967918000100326,1579.5376426734167,1.5160001112235477e-06,86212.0,7.1309814453125,0.007653519999848868,0.02025909300004969,0.0001,0.0027874769998561533,1.0,1339.0
2789,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027582000000165863,0.00015864200008763873,0.007085340999992695,879.7645090328162,1.871999984359718e-06,86244.0,7.14599609375,0.0077912439999181515,0.03637337000009211,0.0001,0.018578071000092677,1.0,1340.0
2790,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028395639999416744,0.00015370100004474807,0.007220618000019385,1702.4354562758406,1.7720001324050827e-06,86276.0,7.0213623046875,0.007953867999958675,0.018796601000076407,0.0001,0.0006270779999795195,1.0,1341.0
2791,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026835670000764367,0.0001666289999775472,0.007171950999918408,1546.1110716446688,1.576999920871458e-06,86308.0,7.096435546875,0.0078021690001151,0.02069709000011244,0.0001,0.0028711970001040754,1.0,1342.0
2792,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002574201000015819,0.0001525889999811625,0.007078478000039468,1563.4440209227246,1.8230000478069996e-06,86340.0,6.9288330078125,0.007893234999983179,0.02046763400016971,0.0001,0.0027673080001022754,1.0,1343.0
2793,91,,,1682802756.0,10.633333333333333,0.0,12.343999999999994,4823.228416,0.3469362986192652,1672585.0,0.6965352057776689,891.613184,3288.0,3922.337792,0.0,0.0,0.0,16.76666666666667,2097991.0,624.0964770869369,204300.41088,2.719744,21566.0,1.413000000000011,5396.189184,0.0,1559176.0,3.2,13.566666666666668,16543.47776,18040.0,,,,,,,,,,,,,
2794,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029699319998144347,0.0002150909999727446,0.006935812999927293,461.79502642040006,1.5210000583465444e-06,86372.0,6.979736328125,0.007735131999879741,0.06929481299971485,0.0001,0.05143732400006229,1.0,1344.0
2795,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018978999992214085,0.00017053800002031494,0.0062893780000194965,67.16355157547628,1.4629999895987567e-06,86373.0,7.3359375,0.0075714870001775125,0.014889028000197868,0.0001,0.0006663720000688045,1.0,1345.0
2796,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026568089999727817,0.00012914600006297405,0.006355969999958688,1883.3626450977486,1.3100000160193304e-06,86405.0,7.0316162109375,0.00753494600007798,0.016990886000257888,0.0001,0.00031270500016944425,1.0,1346.0
2797,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002502505999927962,0.00012456599984034256,0.006361425000022791,1669.47834645271,1.3440001112030586e-06,86437.0,6.9268798828125,0.00747702500007108,0.0191676639999514,0.0001,0.002700797999978022,1.0,1347.0
2798,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002628303999927084,0.0001603190000878385,0.006910094999966532,466.6120623638337,1.7019999631884275e-06,86469.0,7.0582275390625,0.007869811999853482,0.06857945299975654,0.0001,0.051009220999958416,1.0,1348.0
2799,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002787539999872024,0.00013317599996298668,0.0063425579999147885,1872.9016186314136,1.2749999314110028e-06,86501.0,7.065185546875,0.007233073999941553,0.017085787999576496,0.0001,0.0005881649999537331,1.0,1349.0
2800,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027100309998786543,0.0001410349998423044,0.0063210760001766175,1669.481481997936,1.2760001482092775e-06,86533.0,7.0614013671875,0.007209946000102718,0.01916762800010474,0.0001,0.002784263999956238,1.0,1350.0
2801,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002557258000024376,0.00015294099989660026,0.0067353389999880164,486.3644829409853,1.5540001641056733e-06,86565.0,7.0081787109375,0.007659446000161552,0.06579427800011217,0.0001,0.04868773999987752,1.0,1351.0
2802,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026797580001129973,0.0001337759999842092,0.006374388000040199,1861.636323635334,1.2709999737126054e-06,86597.0,6.951904296875,0.007392624999965847,0.01718917900007,0.0001,0.0006073609999930341,1.0,1352.0
2803,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002291759000172533,0.00012564999997266568,0.006314631000122972,1502.7135518211073,1.2549999155453406e-06,86625.0,7.062221050262451,0.007330492999926719,0.01863295900011508,0.0001,0.002569171000004644,1.0,1353.0
2804,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024845499999628373,0.00015304499993362697,0.006705595999846992,411.1866251087776,1.2789998891094e-06,86657.0,7.0882568359375,0.007550400999889462,0.07782354299956751,0.0001,0.06092867200004548,1.0,1354.0
2805,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00033826399999270507,0.00011989000017820217,0.006038797999963208,211.14404175871925,1.368000084767118e-06,86660.0,7.143229007720947,0.007196524999926623,0.01420831000018552,0.0001,0.0005134650000400143,1.0,1355.0
2806,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002442060000021229,0.00015631599990229006,0.006635018999986642,312.03905675966155,1.531999942017137e-06,86692.0,7.04052734375,0.007635761999836177,0.10255126499964717,0.0001,0.08568057599995882,1.0,1356.0
2807,91,,,1682802756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010685620000003837,0.00013680400002158422,0.006302162999872962,301.49285262707394,1.3820001640851842e-06,86706.0,6.927176475524902,0.00746013100001619,0.046435595000048124,0.0001,0.03146655299997292,1.0,1357.0
2808,92,,,1682802757.0,10.633333333333333,0.0,12.407999999999987,4497.03936,0.06127669497818422,1677985.0,0.22346046827071864,882.81088,3303.0,3913.56416,0.0,0.0,0.0,16.76666666666667,2102577.0,127.84735332170958,204743.012352,2.719744,21702.0,1.4180000000000064,5396.189184,0.0,1572398.0,3.0,13.566666666666668,16454.926336,18051.0,,,,,,,,,,,,,
2809,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003334567999900173,0.0002812160000758013,0.013433154000040304,30.217132866364494,2.275000042573083e-06,86738.0,7.0555419921875,0.008411223999928552,1.0590018630000486,0.0001,1.0335394260000612,2.0,0.0
2810,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030067630000303325,0.0002513970000563859,0.009736179000128686,681.7996066482036,2.806000111377216e-06,86770.0,7.11474609375,0.008033978999947067,0.04693461200031379,0.0001,0.025903488000039943,2.0,1.0
2811,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032677429999239394,0.000248267000188207,0.011644149000176185,1319.127593287779,2.268000116600888e-06,86802.0,6.9996337890625,0.007902075000174591,0.024258457000541966,0.0001,0.0011939549999624433,2.0,2.0
2812,93,,,1682802758.0,10.633333333333333,0.0,12.431999999999988,4842.319872,0.016334322958456847,1688409.0,1.786526694613131,891.625472,3307.0,3922.440192,0.0,0.0,0.0,16.76666666666667,2120556.0,473.03708772844413,204216.410112,2.719744,21757.0,1.419999999999959,5396.189184,0.0,1586917.0,3.3,13.566666666666668,16619.97056,18051.0,,,,,,,,,,,,,
2813,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030384330000288173,0.0002050160001090262,0.008646588999909,79.92926799301883,1.9680001059896313e-06,86834.0,6.8763427734375,0.008174502999963806,0.40035397300016484,0.0001,0.3802874640000482,2.0,3.0
2814,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031599839999216783,0.00017870700003186357,0.008241752000003544,1623.677273866772,1.478999820392346e-06,86866.0,6.96875,0.0075033450000319135,0.019708349999746133,0.0001,0.0006230829999367415,2.0,4.0
2815,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003149704999941605,0.0002604069998142222,0.010099488999912865,1250.4879345488687,2.181999889216968e-06,86898.0,7.0826416015625,0.007893818999946234,0.02559001099962188,0.0001,0.004184409000117739,2.0,5.0
2816,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003312810999887006,0.00025572599997758516,0.011761352999883457,1156.596559942148,2.576000042608939e-06,86930.0,7.147216796875,0.008043701999895347,0.027667382999652546,0.0001,0.004291214999966542,2.0,6.0
2817,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00386004300003151,0.00020012799996038666,0.008637811999960832,1288.8522496985524,1.647999852139037e-06,86962.0,7.0089111328125,0.007906710000042949,0.024828291999710927,0.0001,0.004221950999863111,2.0,7.0
2818,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003181278000056409,0.00024256199981209647,0.008910029999924518,1293.1751268270125,2.2470001113106264e-06,86994.0,7.0865478515625,0.007927589000018997,0.024745295000002443,0.0001,0.004481589000079111,2.0,8.0
2819,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033603389999825595,0.00025264599980800995,0.011693800000102783,1327.200560749464,2.6620000426191837e-06,87026.0,7.0428466796875,0.007983979000073305,0.024110899999868707,0.0001,0.0008174739998594305,2.0,9.0
2820,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003277706000062608,0.00019620399984887626,0.008626361999859,1326.4089810717135,1.576999920871458e-06,87058.0,7.1131591796875,0.007996726999863313,0.024125288999584882,0.0001,0.004026713000030213,2.0,10.0
2821,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031848199998876225,0.00022963099991102354,0.008718824999959907,1309.8664214714786,2.9400000585155794e-06,87090.0,6.882568359375,0.008087874000011652,0.02442997199977981,0.0001,0.004205881999951089,2.0,11.0
2822,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033737450000899116,0.0002608119998512848,0.011769769000011365,1168.3554148970634,2.8819999897677917e-06,87122.0,7.1099853515625,0.00811994999980925,0.027388925999730418,0.0001,0.003861767999978838,2.0,12.0
2823,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032806250001158332,0.00020533900010377693,0.011492588000010073,1124.9369376053355,1.9270000848337077e-06,87154.0,7.1134033203125,0.007859304000021439,0.028446039000300516,0.0001,0.00560625599996456,2.0,13.0
2824,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030720939998900576,0.0001893149999432353,0.008530038999879253,1560.302092059327,2.0769998627656605e-06,87186.0,7.00634765625,0.00800275699998565,0.02050884899972516,0.0001,0.0007125670001641993,2.0,14.0
2825,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033737230000951968,0.00026775399987855053,0.012029248999851916,1169.3756166478838,2.9680002171517117e-06,87218.0,7.1224365234375,0.008094337999864365,0.027365030999817463,0.0001,0.0035969989999102836,2.0,15.0
2826,93,,,1682802758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028012090001539036,0.00020986599997740996,0.006886163999979544,1472.900472429801,1.5690000054746633e-06,87250.0,7.0491943359375,0.007901877999984208,0.021725840000044627,0.0001,0.0039251539999440865,2.0,16.0
2827,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027808560000721627,0.00028008799995404843,0.011420003000012002,1271.85665794528,2.969999968627235e-06,87282.0,7.03076171875,0.008057881000013367,0.025160067999877356,0.0001,0.002618269999857148,2.0,17.0
2828,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003045750999945085,0.00025672200013104884,0.010256835000063802,1213.352443130419,2.8160000056232093e-06,87314.0,7.1722412109375,0.00792278299991267,0.026373210999963703,0.0001,0.0048883039999054745,2.0,18.0
2829,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034146650000366208,0.00027499199995872914,0.011839121000093655,1323.841445343827,2.840999968611868e-06,87346.0,7.07470703125,0.007907863999889742,0.024172078999754376,0.0001,0.0007325959998070175,2.0,19.0
2830,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032446069999423344,0.00024088899999696878,0.010757827999896108,1198.6661842060405,2.058000063698273e-06,87378.0,7.0247802734375,0.007933771000125489,0.02669633999994403,0.0001,0.004517186999919431,2.0,20.0
2831,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003187112999967212,0.00024130699989655113,0.00864840200006256,1316.446560223282,2.5800000003073364e-06,87410.0,7.157958984375,0.008036872000047879,0.02430786100012483,0.0001,0.004191587000150321,2.0,21.0
2832,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003375928999957978,0.00027017599995815544,0.011972066999987874,1151.9713758172727,2.3970001166162547e-06,87442.0,7.0216064453125,0.008123104999867792,0.027778467999951317,0.0001,0.004034794000062902,2.0,22.0
2833,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030723929999112443,0.00021698700015804206,0.00870814099994277,1263.7078737113509,1.7719999050314073e-06,87474.0,7.003173828125,0.008053807999885976,0.025322307999886107,0.0001,0.005269207000083043,2.0,23.0
2834,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003202597000154128,0.00019940099991799798,0.008593569999902684,1316.1498454613888,2.4209998628066387e-06,87506.0,7.0859375,0.008082121000143161,0.024313341000151922,0.0001,0.004233231000171145,2.0,24.0
2835,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003309164000029341,0.0002603390000786021,0.01165150899987566,1175.8127382979562,2.750000021478627e-06,87538.0,7.1580810546875,0.007925097999986974,0.027215218000037567,0.0001,0.004066358000045511,2.0,25.0
2836,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034524560001045757,0.00023176700005933526,0.010288080000009359,1229.5447933047562,2.2449999050877523e-06,87570.0,7.0152587890625,0.007877886000187573,0.026025892000234307,0.0001,0.004173457999968377,2.0,26.0
2837,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003119044999948528,0.00019369100004951179,0.008565646999841192,1326.1278728128834,2.172999984395574e-06,87602.0,7.0924072265625,0.008019256999887148,0.024130402999617218,0.0001,0.004230589999906442,2.0,27.0
2838,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003372986999920613,0.00027187899991076847,0.011704803999919022,1115.2531535771686,2.2420001641876297e-06,87634.0,6.937744140625,0.007889795999972193,0.028693037000039112,0.0001,0.005451329000152327,2.0,28.0
2839,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003442197999902419,0.0002351369998905284,0.011040290999972058,1194.2935757265664,1.8230000478069996e-06,87666.0,6.997802734375,0.007936629000141693,0.026794081999923947,0.0001,0.004138003999969442,2.0,29.0
2840,94,,,1682802759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003115537999974549,0.00020204700012982357,0.008711997999853338,1322.6540591327894,1.8040000213659368e-06,87698.0,7.0858154296875,0.008089914000038334,0.024193778999915594,0.0001,0.004072477999898183,2.0,30.0
