03_hivemind/next_fetch_time_s,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/global_samples_accumulated,_step,_timestamp,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,_runtime,03_hivemind/epoch_s,03_hivemind/global_epoch,04_peers/peer_1_epoch_oos
10.0,0,,12576,156,1680986194.0,6144.0,6336.0,71.35365391156964,0.0,0.0,12613,71.35365391156964,,,34.66,,,,2,282.46,0.0,36.71,219,,0,0.0
10.0,0,,12672,157,1680986195.0,6176.0,6400.0,71.37349143978204,0.0,0.0,12696,71.37349143978204,,,34.65,,,,2,281.23,0.0,36.71,220,,0,0.0
10.0,0,,12736,158,1680986196.0,6240.0,6432.0,71.3540345952035,0.0,0.0,12778,71.3540345952035,,,34.67,,,,2,280.16,0.0,36.71,221,,0,0.0
10.0,0,,12832,159,1680986197.0,6272.0,6464.0,71.34964519460708,0.0,0.0,12860,71.34964519460708,,,34.66,,,,2,279.02,0.0,36.7,222,,0,0.0
10.0,0,,12896,160,1680986198.0,6304.0,6528.0,71.34967851305547,0.0,0.0,12942,71.34967851305547,,,34.66,,,,2,277.87,0.0,36.69,223,,0,0.0
10.0,0,,12992,161,1680986200.0,6336.0,6560.0,71.34572909230721,0.0,0.0,13024,71.34572909230721,,,34.66,,,,2,276.74,0.0,36.69,225,,0,0.0
10.0,0,,13088,162,1680986201.0,6400.0,6592.0,71.33567137082605,0.0,0.0,13106,71.33567137082605,,,34.66,,,,2,275.63,0.0,36.69,226,,0,0.0
10.0,0,,13152,163,1680986202.0,6432.0,6656.0,71.33885819047237,0.0,0.0,13188,71.33885819047237,,,34.65,,,,2,274.47,0.0,36.69,227,,0,0.0
10.0,0,,13216,164,1680986203.0,6464.0,6688.0,71.31222124054739,0.0,0.0,13269,71.31222124054739,,,34.65,,,,2,273.42,0.0,36.69,228,,0,0.0
10.0,0,,13312,165,1680986204.0,6496.0,6720.0,71.30122813764798,0.0,0.0,13351,71.30122813764798,,,34.63,,,,2,272.32,0.0,36.68,229,,0,0.0
10.0,0,,13408,166,1680986205.0,6560.0,6752.0,71.2844022974229,0.0,0.0,13433,71.2844022974229,,,34.62,,,,2,271.23,0.0,36.68,230,,0,0.0
10.0,0,,13472,167,1680986207.0,6592.0,6816.0,71.27850158617065,0.0,0.0,13515,71.27850158617065,,,34.6,,,,2,270.11,0.0,36.68,232,,0,0.0
10.0,0,,13536,168,1680986208.0,6624.0,6848.0,71.3023599896581,0.0,0.0,13597,71.3023599896581,,,34.6,,,,2,268.87,0.0,36.68,233,,0,0.0
10.0,0,,13664,169,1680986209.0,6656.0,6880.0,71.27994377867887,0.0,0.0,13679,71.27994377867887,,,34.62,,,,2,267.81,0.0,36.69,234,,0,0.0
10.0,0,,13728,170,1680986210.0,6720.0,6944.0,71.27287268820896,0.0,0.0,13760,71.27287268820896,,,34.61,,,,2,266.69,0.0,36.67,235,,0,0.0
10.0,0,,13792,171,1680986211.0,6752.0,6976.0,71.25208739187826,0.0,0.0,13842,71.25208739187826,,,34.62,,,,2,265.62,0.0,36.65,236,,0,0.0
10.0,0,,13888,172,1680986212.0,6784.0,7008.0,71.25312645260513,0.0,0.0,13924,71.25312645260513,,,34.61,,,,2,264.47,0.0,36.64,237,,0,0.0
10.0,0,,13984,173,1680986213.0,6816.0,7072.0,71.24984674965683,0.0,0.0,14006,71.24984674965683,,,34.61,,,,2,263.33,0.0,36.64,238,,0,0.0
10.0,0,,14048,174,1680986215.0,6880.0,7104.0,71.26646440942869,0.0,0.0,14088,71.26646440942869,,,34.6,,,,2,262.12,0.0,36.65,240,,0,0.0
10.0,0,,14144,175,1680986216.0,6912.0,7136.0,71.25197911735299,0.0,0.0,14169,71.25197911735299,,,34.61,,,,2,261.03,0.0,36.65,241,,0,0.0
10.0,0,,14208,176,1680986217.0,6944.0,7200.0,71.25747450691361,0.0,0.0,14251,71.25747450691361,,,34.6,,,,2,259.86,0.0,36.65,242,,0,0.0
10.0,0,,14304,177,1680986218.0,6976.0,7232.0,71.23380975237117,0.0,0.0,14333,71.23380975237117,,,34.6,,,,2,258.79,0.0,36.65,243,,0,0.0
10.0,0,,14400,178,1680986219.0,7040.0,7264.0,71.20752017317744,0.0,0.0,14415,71.20752017317744,,,34.58,,,,2,257.74,0.0,36.65,244,,0,0.0
10.0,0,,14464,179,1680986220.0,7072.0,7328.0,71.17374908299556,0.0,0.0,14496,71.17374908299556,,,34.58,,,,2,256.72,0.0,36.63,245,,0,0.0
10.0,0,,14528,180,1680986221.0,7104.0,7360.0,71.18093271049088,0.0,0.0,14578,71.18093271049088,,,34.56,,,,2,255.55,0.0,36.62,246,,0,0.0
10.0,0,,14592,181,1680986223.0,7136.0,7392.0,71.16890175815249,0.0,0.0,14660,71.16890175815249,,,34.56,,,,2,254.44,0.0,36.62,248,,0,0.0
10.0,0,,14720,182,1680986224.0,7168.0,7424.0,71.17353329240325,0.0,0.0,14742,71.17353329240325,,,34.55,,,,2,253.27,0.0,36.62,249,,0,0.0
10.0,0,,14784,183,1680986225.0,7232.0,7488.0,71.16148782119862,0.0,0.0,14823,71.16148782119862,,,34.55,,,,2,252.17,0.0,36.62,250,,0,0.0
10.0,0,,14848,184,1680986226.0,7264.0,7520.0,71.16232968172486,0.0,0.0,14905,71.16232968172486,,,34.54,,,,2,251.01,0.0,36.62,251,,0,0.0
10.0,0,,14944,185,1680986227.0,7296.0,7552.0,71.14858856231506,0.0,0.0,14987,71.14858856231506,,,34.53,,,,2,249.91,0.0,36.63,252,,0,0.0
10.0,0,,15040,186,1680986228.0,7328.0,7616.0,71.15242813912374,0.0,0.0,15069,71.15242813912374,,,34.53,,,,2,248.75,0.0,36.62,253,,0,0.0
10.0,0,,15104,187,1680986230.0,7392.0,7648.0,71.15223203034707,0.0,0.0,15151,71.15223203034707,,,34.52,,,,2,247.6,0.0,36.63,255,,0,0.0
10.0,0,,15200,188,1680986231.0,7424.0,7680.0,71.17123921497901,0.0,0.0,15233,71.17123921497901,,,34.51,,,,2,246.38,0.0,36.64,256,,0,0.0
10.0,0,,15264,189,1680986232.0,7456.0,7744.0,71.18719436813194,0.0,0.0,15315,71.18719436813194,,,34.52,,,,2,245.17,0.0,36.65,257,,0,0.0
10.0,0,,15360,190,1680986233.0,7488.0,7776.0,71.17109348698918,0.0,0.0,15396,71.17109348698918,,,34.53,,,,2,244.08,0.0,36.66,258,,0,0.0
10.0,0,,15456,191,1680986234.0,7552.0,7808.0,71.17571522607841,0.0,0.0,15478,71.17571522607841,,,34.52,,,,2,242.92,0.0,36.66,259,,0,0.0
10.0,0,,15520,192,1680986235.0,7584.0,7872.0,71.17636392260843,0.0,0.0,15560,71.17636392260843,,,34.52,,,,2,241.77,0.0,36.65,260,,0,0.0
10.0,0,,15584,193,1680986236.0,7616.0,7904.0,71.16275427198845,0.0,0.0,15641,71.16275427198845,,,34.52,,,,2,240.67,0.0,36.66,261,,0,0.0
10.0,0,,15712,194,1680986238.0,7648.0,7936.0,71.1590425951759,0.0,0.0,15723,71.1590425951759,,,34.51,,,,2,239.54,0.0,36.65,263,,0,0.0
10.0,0,,15776,195,1680986239.0,7712.0,8000.0,71.15257948041616,0.0,0.0,15804,71.15257948041616,,,34.52,,,,2,238.42,0.0,36.64,264,,0,0.0
10.0,0,,15840,196,1680986240.0,7744.0,8032.0,71.17642061765105,0.0,0.0,15886,71.17642061765105,,,34.51,,,,2,237.19,0.0,36.64,265,,0,0.0
10.0,0,,15936,197,1680986241.0,7776.0,8064.0,71.16742636127961,0.0,0.0,15968,71.16742636127961,,,34.53,,,,2,236.07,0.0,36.65,266,,0,0.0
10.0,0,,16032,198,1680986242.0,7808.0,8128.0,71.13712932956861,0.0,0.0,16049,71.13712932956861,,,34.53,,,,2,235.03,0.0,36.64,267,,0,0.0
10.0,0,,16096,199,1680986243.0,7872.0,8160.0,71.13820843208632,0.0,0.0,16130,71.13820843208632,,,34.5,,,,2,233.88,0.0,36.64,268,,0,0.0
10.0,0,,16160,200,1680986244.0,7904.0,8192.0,71.15689465191883,0.0,0.0,16212,71.15689465191883,,,34.5,,,,2,232.67,0.0,36.63,269,,0,0.0
10.0,0,,16256,201,1680986246.0,7936.0,8224.0,71.15131880737214,0.0,0.0,16293,71.15131880737214,,,34.52,,,,2,231.54,0.0,36.64,271,,0,0.0
10.0,0,,16320,202,1680986247.0,7968.0,8288.0,71.14141032359237,0.0,0.0,16375,71.14141032359237,,,34.51,,,,2,230.43,0.0,36.64,272,,0,0.0
10.0,0,,16416,203,1680986248.0,8000.0,8320.0,71.15094101724941,0.0,0.0,16457,71.15094101724941,,,34.5,,,,2,229.25,0.0,36.64,273,,0,0.0
10.0,0,,16512,204,1680986249.0,8064.0,8352.0,71.12655026946281,0.0,0.0,16538,71.12655026946281,,,34.52,,,,2,228.18,0.0,36.63,274,,0,0.0
10.0,0,,16576,205,1680986250.0,8096.0,8416.0,71.15318105363579,0.0,0.0,16620,71.15318105363579,,,34.53,,,,2,226.94,0.0,36.6,275,,0,0.0
10.0,0,,16640,206,1680986251.0,8128.0,8448.0,71.17706296902654,0.0,0.0,16703,71.17706296902654,,,34.55,,,,2,225.71,0.0,36.61,276,,0,0.0
10.0,0,,16768,207,1680986252.0,8160.0,8480.0,71.14389981916455,0.0,0.0,16784,71.14389981916455,,,34.56,,,,2,224.67,0.0,36.61,277,,0,0.0
10.0,0,,16832,208,1680986254.0,8224.0,8544.0,71.12352572257934,0.0,0.0,16866,71.12352572257934,,,34.55,,,,2,223.58,0.0,36.59,279,,0,0.0
10.0,0,,16896,209,1680986255.0,8256.0,8576.0,71.13448739553932,0.0,0.0,16948,71.13448739553932,,,34.53,,,,2,222.4,0.0,36.59,280,,0,0.0
10.0,0,,16992,210,1680986256.0,8288.0,8608.0,71.16082234665899,0.0,0.0,17029,71.16082234665899,,,34.54,,,,2,221.17,0.0,36.6,281,,0,0.0
10.0,0,,17088,211,1680986257.0,8320.0,8672.0,71.17742027985469,0.0,0.0,17111,71.17742027985469,,,34.55,,,,2,219.97,0.0,36.61,282,,0,0.0
10.0,0,,17152,212,1680986258.0,8384.0,8704.0,71.17008870592784,0.0,0.0,17193,71.17008870592784,,,34.56,,,,2,218.84,0.0,36.61,283,,0,0.0
10.0,0,,17248,213,1680986259.0,8416.0,8736.0,71.18829196503361,0.0,0.0,17275,71.18829196503361,,,34.55,,,,2,217.63,0.0,36.62,284,,0,0.0
10.0,0,,17312,214,1680986260.0,8448.0,8800.0,71.16597500078495,0.0,0.0,17356,71.16597500078495,,,34.56,,,,2,216.56,0.0,36.63,285,,0,0.0
10.0,0,,17408,215,1680986262.0,8480.0,8832.0,71.1390734060114,0.0,0.0,17437,71.1390734060114,,,34.55,,,,2,215.5,0.0,36.61,287,,0,0.0
10.0,0,,17472,216,1680986263.0,8544.0,8864.0,71.15668676225192,0.0,0.0,17519,71.15668676225192,,,34.52,,,,2,214.3,0.0,36.62,288,,0,0.0
10.0,0,,17568,217,1680986264.0,8576.0,8896.0,71.13050284202075,0.0,0.0,17601,71.13050284202075,,,34.54,,,,2,213.23,0.0,36.62,289,,0,0.0
10.0,0,,17632,218,1680986265.0,8608.0,8960.0,71.12626641702909,0.0,0.0,17682,71.12626641702909,,,34.53,,,,2,212.1,0.0,36.6,290,,0,0.0
10.0,0,,17728,219,1680986266.0,8640.0,8992.0,71.14665723558382,0.0,0.0,17764,71.14665723558382,,,34.52,,,,2,210.89,0.0,36.61,291,,0,0.0
10.0,0,,17824,220,1680986267.0,8704.0,9024.0,71.1331919395648,0.0,0.0,17846,71.1331919395648,,,34.53,,,,2,209.78,0.0,36.62,292,,0,0.0
10.0,0,,17888,221,1680986269.0,8736.0,9088.0,71.1273619721582,0.0,0.0,17927,71.1273619721582,,,34.52,,,,2,208.65,0.0,36.61,294,,0,0.0
10.0,0,,17952,222,1680986270.0,8768.0,9120.0,71.14229496719153,0.0,0.0,18009,71.14229496719153,,,34.51,,,,2,207.45,0.0,36.61,295,,0,0.0
10.0,0,,18048,223,1680986271.0,8800.0,9152.0,71.11907611702753,0.0,0.0,18091,71.11907611702753,,,34.53,,,,2,206.38,0.0,36.62,296,,0,0.0
10.0,0,,18144,224,1680986272.0,8832.0,9216.0,71.10314895430932,0.0,0.0,18172,71.10314895430932,,,34.52,,,,2,205.28,0.0,36.6,297,,0,0.0
10.0,0,,18208,225,1680986273.0,8896.0,9248.0,71.09989282122694,0.0,0.0,18254,71.09989282122694,,,34.51,,,,2,204.13,0.0,36.6,298,,0,0.0
10.0,0,,18304,226,1680986274.0,8928.0,9280.0,71.0790541614689,0.0,0.0,18336,71.0790541614689,,,34.52,,,,2,203.05,0.0,36.58,299,,0,0.0
10.0,0,,18368,227,1680986275.0,8960.0,9344.0,71.1032342817866,0.0,0.0,18417,71.1032342817866,,,34.51,,,,2,201.83,0.0,36.57,300,,0,0.0
10.0,0,,18464,228,1680986277.0,8992.0,9376.0,71.0977169076871,0.0,0.0,18499,71.0977169076871,,,34.51,,,,2,200.69,0.0,36.59,302,,0,0.0
10.0,0,,18560,229,1680986278.0,9056.0,9408.0,71.08638302673556,0.0,0.0,18581,71.08638302673556,,,34.5,,,,2,199.58,0.0,36.6,303,,0,0.0
10.0,0,,18624,230,1680986279.0,9088.0,9472.0,71.10109098224518,0.0,0.0,18663,71.10109098224518,,,34.49,,,,2,198.39,0.0,36.59,304,,0,0.0
10.0,0,,18688,231,1680986280.0,9120.0,9504.0,71.09780823901295,0.0,0.0,18744,71.09780823901295,,,34.51,,,,2,197.24,0.0,36.59,305,,0,0.0
10.0,0,,18816,232,1680986281.0,9152.0,9536.0,71.1076747013749,0.0,0.0,18826,71.1076747013749,,,34.51,,,,2,196.07,0.0,36.59,306,,0,0.0
10.0,0,,18880,233,1680986282.0,9216.0,9600.0,71.0984085703665,0.0,0.0,18907,71.0984085703665,,,34.51,,,,2,194.95,0.0,36.59,307,,0,0.0
10.0,0,,18944,234,1680986283.0,9248.0,9632.0,71.07827838701894,0.0,0.0,18989,71.07827838701894,,,34.5,,,,2,193.86,0.0,36.6,308,,0,0.0
10.0,0,,19008,235,1680986285.0,9280.0,9664.0,71.10469473699442,0.0,0.0,19070,71.10469473699442,,,34.49,,,,2,192.64,0.0,36.59,310,,0,0.0
10.0,0,,19136,236,1680986286.0,9312.0,9696.0,71.09744545323079,0.0,0.0,19152,71.09744545323079,,,34.51,,,,2,191.52,0.0,36.59,311,,0,0.0
10.0,0,,19200,237,1680986287.0,9376.0,9760.0,71.10874160573323,0.0,0.0,19234,71.10874160573323,,,34.5,,,,2,190.33,0.0,36.6,312,,0,0.0
10.0,0,,19264,238,1680986288.0,9408.0,9792.0,71.0914753773987,0.0,0.0,19315,71.0914753773987,,,34.52,,,,2,189.23,0.0,36.59,313,,0,0.0
10.0,0,,19360,239,1680986289.0,9440.0,9824.0,71.10355984921897,0.0,0.0,19397,71.10355984921897,,,34.51,,,,2,188.05,0.0,36.58,314,,0,0.0
10.0,0,,19456,240,1680986290.0,9472.0,9888.0,71.09115378145049,0.0,0.0,19479,71.09115378145049,,,34.53,,,,2,186.93,0.0,36.58,315,,0,0.0
10.0,0,,19520,241,1680986292.0,9536.0,9920.0,71.12229691545232,0.0,0.0,19561,71.12229691545232,,,34.51,,,,2,185.7,0.0,36.58,317,,0,0.0
10.0,0,,19616,242,1680986293.0,9568.0,9952.0,71.12880264271277,0.0,0.0,19642,71.12880264271277,,,34.52,,,,2,184.53,0.0,36.6,318,,0,0.0
10.0,0,,19680,243,1680986294.0,9600.0,10016.0,71.12686147324051,0.0,0.0,19724,71.12686147324051,,,34.52,,,,2,183.39,0.0,36.61,319,,0,0.0
10.0,0,,19776,244,1680986295.0,9632.0,10048.0,71.12254283751767,0.0,0.0,19806,71.12254283751767,,,34.53,,,,2,182.25,0.0,36.6,320,,0,0.0
10.0,0,,19872,245,1680986296.0,9696.0,10080.0,71.13038502414625,0.0,0.0,19887,71.13038502414625,,,34.53,,,,2,181.09,0.0,36.59,321,,0,0.0
10.0,0,,19936,246,1680986297.0,9728.0,10144.0,71.11689396048631,0.0,0.0,19969,71.11689396048631,,,34.54,,,,2,179.97,0.0,36.59,322,,0,0.0
10.0,0,,20000,247,1680986298.0,9760.0,10176.0,71.12605027881906,0.0,0.0,20051,71.12605027881906,,,34.53,,,,2,178.8,0.0,36.59,323,,0,0.0
10.0,0,,20096,248,1680986300.0,9792.0,10208.0,71.1015460548338,0.0,0.0,20132,71.1015460548338,,,34.53,,,,2,177.71,0.0,36.59,325,,0,0.0
10.0,0,,20192,249,1680986301.0,9824.0,10272.0,71.09760425190109,0.0,0.0,20214,71.09760425190109,,,34.53,,,,2,176.58,0.0,36.57,326,,0,0.0
10.0,0,,20256,250,1680986302.0,9888.0,10304.0,71.10943595743777,0.0,0.0,20296,71.10943595743777,,,34.52,,,,2,175.4,0.0,36.58,327,,0,0.0
10.0,0,,20320,251,1680986303.0,9920.0,10336.0,71.11652786923,0.0,0.0,20377,71.11652786923,,,34.52,,,,2,174.23,0.0,36.59,328,,0,0.0
10.0,0,,20416,252,1680986304.0,9952.0,10368.0,71.09351522135364,0.0,0.0,20459,71.09351522135364,,,34.53,,,,2,173.14,0.0,36.59,329,,0,0.0
10.0,0,,20512,253,1680986305.0,9984.0,10432.0,71.07317386251673,0.0,0.0,20540,71.07317386251673,,,34.52,,,,2,172.04,0.0,36.58,330,,0,0.0
10.0,0,,20576,254,1680986306.0,10048.0,10464.0,71.0920489324385,0.0,0.0,20622,71.0920489324385,,,34.48,,,,2,170.85,0.0,36.59,331,,0,0.0
10.0,0,,20672,255,1680986308.0,10080.0,10496.0,71.08482999353666,0.0,0.0,20703,71.08482999353666,,,34.5,,,,2,169.73,0.0,36.6,333,,0,0.0
10.0,0,,20736,256,1680986309.0,10112.0,10560.0,71.07324982756599,0.0,0.0,20785,71.07324982756599,,,34.5,,,,2,168.6,0.0,36.59,334,,0,0.0
10.0,0,,20832,257,1680986310.0,10144.0,10592.0,71.05628283793192,0.0,0.0,20866,71.05628283793192,,,34.5,,,,2,167.5,0.0,36.57,335,,0,0.0
10.0,0,,20928,258,1680986311.0,10208.0,10624.0,71.04525632714316,0.0,0.0,20948,71.04525632714316,,,34.48,,,,2,166.37,0.0,36.58,336,,0,0.0
10.0,0,,20992,259,1680986312.0,10240.0,10688.0,71.04757795664827,0.0,0.0,21030,71.04757795664827,,,34.48,,,,2,165.22,0.0,36.56,337,,0,0.0
10.0,0,,21056,260,1680986313.0,10272.0,10720.0,71.02442147491287,0.0,0.0,21111,71.02442147491287,,,34.49,,,,2,164.12,0.0,36.56,338,,0,0.0
10.0,0,,21184,261,1680986314.0,10304.0,10752.0,71.08398753354005,0.0,0.0,21193,71.08398753354005,,,34.47,,,,2,162.83,0.0,36.55,339,,0,0.0
10.0,0,,21248,262,1680986316.0,10368.0,10816.0,71.07690593523591,0.0,0.0,21275,71.07690593523591,,,34.51,,,,2,161.7,0.0,36.58,341,,0,0.0
10.0,0,,21312,263,1680986317.0,10400.0,10848.0,71.060488581046,0.0,0.0,21356,71.060488581046,,,34.49,,,,2,160.59,0.0,36.58,342,,0,0.0
10.0,0,,21408,264,1680986318.0,10432.0,10880.0,71.04639622808756,0.0,0.0,21438,71.04639622808756,,,34.47,,,,2,159.47,0.0,36.59,343,,0,0.0
10.0,0,,21472,265,1680986319.0,10464.0,10944.0,71.04635966131606,0.0,0.0,21520,71.04635966131606,,,34.47,,,,2,158.33,0.0,36.57,344,,0,0.0
10.0,0,,21568,266,1680986320.0,10496.0,10976.0,71.05543787026977,0.0,0.0,21601,71.05543787026977,,,34.48,,,,2,157.16,0.0,36.56,345,,0,0.0
10.0,0,,21632,267,1680986321.0,10560.0,11008.0,71.0731010619305,0.0,0.0,21683,71.0731010619305,,,34.47,,,,2,155.96,0.0,36.58,346,,0,0.0
10.0,0,,21728,268,1680986323.0,10592.0,11040.0,71.0632162585812,0.0,0.0,21765,71.0632162585812,,,34.49,,,,2,154.83,0.0,36.58,348,,0,0.0
10.0,0,,21792,269,1680986324.0,10624.0,11104.0,71.03677929443391,0.0,0.0,21846,71.03677929443391,,,34.5,,,,2,153.75,0.0,36.57,349,,0,0.0
10.0,0,,21888,270,1680986325.0,10656.0,11136.0,71.03229501852195,0.0,0.0,21927,71.03229501852195,,,34.48,,,,2,152.61,0.0,36.56,350,,0,0.0
10.0,0,,21984,271,1680986326.0,10720.0,11168.0,71.08822452485535,0.0,0.0,22009,71.08822452485535,,,34.47,,,,2,151.34,0.0,36.56,351,,0,0.0
10.0,0,,22048,272,1680986327.0,10752.0,11232.0,71.06985286426412,0.0,0.0,22091,71.06985286426412,,,34.49,,,,2,150.23,0.0,36.6,352,,0,0.0
10.0,0,,22112,273,1680986328.0,10784.0,11264.0,71.07926882647729,0.0,0.0,22173,71.07926882647729,,,34.48,,,,2,149.06,0.0,36.59,353,,0,0.0
10.0,0,,22240,274,1680986329.0,10816.0,11296.0,71.04488054493083,0.0,0.0,22254,71.04488054493083,,,34.49,,,,2,147.99,0.0,36.59,354,,0,0.0
10.0,0,,22304,275,1680986331.0,10880.0,11360.0,71.03770014962558,0.0,0.0,22336,71.03770014962558,,,34.49,,,,2,146.86,0.0,36.55,356,,0,0.0
10.0,0,,22368,276,1680986332.0,10912.0,11392.0,71.03601768286003,0.0,0.0,22417,71.03601768286003,,,34.48,,,,2,145.71,0.0,36.56,357,,0,0.0
10.0,0,,22464,277,1680986333.0,10944.0,11424.0,71.06736025045396,0.0,0.0,22499,71.06736025045396,,,34.47,,,,2,144.5,0.0,36.57,358,,0,0.0
10.0,0,,22560,278,1680986334.0,10976.0,11488.0,71.10901094133368,0.0,0.0,22580,71.10901094133368,,,34.48,,,,2,143.27,0.0,36.59,359,,0,0.0
10.0,0,,22624,279,1680986335.0,11040.0,11520.0,71.1267359151727,0.0,0.0,22662,71.1267359151727,,,34.51,,,,2,142.08,0.0,36.59,360,,0,0.0
10.0,0,,22720,280,1680986336.0,11072.0,11552.0,71.14876613236629,0.0,0.0,22744,71.14876613236629,,,34.53,,,,2,140.89,0.0,36.6,361,,0,0.0
10.0,0,,22784,281,1680986337.0,11104.0,11616.0,71.15043424873572,0.0,0.0,22826,71.15043424873572,,,34.53,,,,2,139.73,0.0,36.62,362,,0,0.0
10.0,0,,22880,282,1680986339.0,11136.0,11648.0,71.13210726504097,0.0,0.0,22908,71.13210726504097,,,34.53,,,,2,138.62,0.0,36.62,364,,0,0.0
10.0,0,,22944,283,1680986340.0,11200.0,11680.0,71.14375205908763,0.0,0.0,22990,71.14375205908763,,,34.52,,,,2,137.44,0.0,36.61,365,,0,0.0
10.0,0,,23040,284,1680986341.0,11232.0,11712.0,71.16447060502024,0.0,0.0,23071,71.16447060502024,,,34.52,,,,2,136.26,0.0,36.62,366,,0,0.0
10.0,0,,23104,285,1680986342.0,11264.0,11776.0,71.15618203199232,0.0,0.0,23153,71.15618203199232,,,34.53,,,,2,135.12,0.0,36.64,367,,0,0.0
10.0,0,,23200,286,1680986343.0,11296.0,11808.0,71.15487545420044,0.0,0.0,23235,71.15487545420044,,,34.52,,,,2,133.97,0.0,36.64,368,,0,0.0
10.0,0,,23296,287,1680986344.0,11360.0,11840.0,71.13890217584003,0.0,0.0,23317,71.13890217584003,,,34.52,,,,2,132.86,0.0,36.64,369,,0,0.0
10.0,0,,23360,288,1680986345.0,11392.0,11904.0,71.12146050436189,0.0,0.0,23399,71.12146050436189,,,34.51,,,,2,131.74,0.0,36.63,370,,0,0.0
10.0,0,,23424,289,1680986347.0,11424.0,11936.0,71.14428602345552,0.0,0.0,23481,71.14428602345552,,,34.51,,,,2,130.54,0.0,36.61,372,,0,0.0
10.0,0,,23520,290,1680986348.0,11456.0,11968.0,71.17546591238494,0.0,0.0,23563,71.17546591238494,,,34.53,,,,2,129.33,0.0,36.62,373,,0,0.0
10.0,0,,23616,291,1680986349.0,11488.0,12032.0,71.1748165078639,0.0,0.0,23644,71.1748165078639,,,34.54,,,,2,128.19,0.0,36.63,374,,0,0.0
10.0,0,,23680,292,1680986350.0,11552.0,12064.0,71.19990761482782,0.0,0.0,23726,71.19990761482782,,,34.54,,,,2,126.99,0.0,36.63,375,,0,0.0
10.0,0,,23776,293,1680986351.0,11584.0,12096.0,71.18995227875348,0.0,0.0,23808,71.18995227875348,,,34.56,,,,2,125.86,0.0,36.64,376,,0,0.0
10.0,0,,23840,294,1680986352.0,11616.0,12160.0,71.17106162299203,0.0,0.0,23889,71.17106162299203,,,34.56,,,,2,124.75,0.0,36.63,377,,0,0.0
10.0,0,,23936,295,1680986354.0,11648.0,12192.0,71.15850438527038,0.0,0.0,23971,71.15850438527038,,,34.53,,,,2,123.63,0.0,36.64,379,,0,0.0
10.0,0,,24032,296,1680986355.0,11712.0,12224.0,71.15064348744832,0.0,0.0,24053,71.15064348744832,,,34.52,,,,2,122.49,0.0,36.64,380,,0,0.0
10.0,0,,24096,297,1680986356.0,11744.0,12288.0,71.1588066049831,0.0,0.0,24134,71.1588066049831,,,34.54,,,,2,121.33,0.0,36.61,381,,0,0.0
10.0,0,,24160,298,1680986357.0,11776.0,12320.0,71.1775718747547,0.0,0.0,24217,71.1775718747547,,,34.54,,,,2,120.14,0.0,36.62,382,,0,0.0
10.0,0,,24288,299,1680986358.0,11808.0,12352.0,71.18196247352104,0.0,0.0,24298,71.18196247352104,,,34.54,,,,2,118.98,0.0,36.63,383,,0,0.0
10.0,0,,24352,300,1680986359.0,11872.0,12416.0,71.17983081331865,0.0,0.0,24380,71.17983081331865,,,34.55,,,,2,117.84,0.0,36.63,384,,0,0.0
10.0,0,,24416,301,1680986360.0,11904.0,12448.0,71.17087078530166,0.0,0.0,24462,71.17087078530166,,,34.58,,,,2,116.71,0.0,36.6,385,,0,0.0
10.0,0,,24480,302,1680986362.0,11936.0,12480.0,71.19117989161546,0.0,0.0,24543,71.19117989161546,,,34.57,,,,2,115.53,0.0,36.6,387,,0,0.0
10.0,0,,24608,303,1680986363.0,11968.0,12512.0,71.18471553750905,0.0,0.0,24625,71.18471553750905,,,34.58,,,,2,114.39,0.0,36.61,388,,0,0.0
10.0,0,,24672,304,1680986364.0,12032.0,12576.0,71.20678679483379,0.0,0.0,24707,71.20678679483379,,,34.57,,,,2,113.2,0.0,36.62,389,,0,0.0
10.0,0,,24736,305,1680986365.0,12064.0,12608.0,71.18431653574505,0.0,0.0,24789,71.18431653574505,,,34.59,,,,2,112.09,0.0,36.62,390,,0,0.0
10.0,0,,24832,306,1680986366.0,12096.0,12640.0,71.17103265343425,0.0,0.0,24871,71.17103265343425,,,34.56,,,,2,110.96,0.0,36.62,391,,0,0.0
10.0,0,,24928,307,1680986367.0,12128.0,12704.0,71.16224844466853,0.0,0.0,24952,71.16224844466853,,,34.56,,,,2,109.83,0.0,36.61,392,,0,0.0
10.0,0,,24992,308,1680986368.0,12192.0,12736.0,71.1772669740146,0.0,0.0,25034,71.1772669740146,,,34.56,,,,2,108.66,0.0,36.6,393,,0,0.0
10.0,0,,25088,309,1680986370.0,12224.0,12768.0,71.20805675279259,0.0,0.0,25116,71.20805675279259,,,34.56,,,,2,107.46,0.0,36.61,395,,0,0.0
