cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/lr,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,cpu/logical_core_count,01_general/step_based_sps,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,_step,02_timing/backward_time_s,02_timing/dataload_time_s,02_timing/opt_step_time_s,cpu/interrupts/interrupts_count,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,02_timing/forward_time_s,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,_timestamp,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,01_general/step,01_general/minibatch_loss,disk/counter/disk_read_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/virtual_memory_size_proc_MB,_runtime
,,,,,0.07602444291114807,,,0.0001,,,,,,,,420.9172573273481,,,,,,2589,0.041178652085363865,0.0018642637878656387,4.480127245187759e-06,,,74240.0,,,,,,1681154259.0,,,,0.0,2319.0,12.73986530303955,,,,270
,,,,,0.071327009703964,,,0.0001,,,,,,,,448.63790214692824,,,,,,2590,0.04161720210686326,0.00190646480768919,5.759764462709427e-06,,,74272.0,,0.02649368206039071,,,,1681154259.0,0.0009885039180517197,,,0.0,2320.0,12.760174751281738,,0.0003153970465064049,,270
,,,,,0.07066784566268325,,,0.0001,,,,,,,,452.82263382903534,,,,,,2591,0.04179001692682505,0.0013475418090820312,4.349742084741592e-06,,,74304.0,,0.026342309080064297,,,,1681154259.0,0.0008703409694135189,,,0.0,2321.0,12.689194679260254,,0.0003132871352136135,,270
,,,,,0.06981149548664689,,,0.0001,,,,,,,,458.3772310982904,,,,,,2592,0.041893898975104094,0.0015868782065808773,5.829613655805588e-06,,,74336.0,,0.025228172075003386,,,,1681154259.0,0.0008087093010544777,,,0.0,2322.0,12.703776359558105,,0.00028800731524825096,,270
,,,,,0.06947502680122852,,,0.0001,,,,,,,,460.5971594880212,,,,,,2593,0.04160823207348585,0.001199119258671999,2.139713615179062e-06,,,74368.0,,0.025511737912893295,,,,1681154259.0,0.0008417298085987568,,,0.0,2323.0,12.579900741577148,,0.00031206803396344185,,270
,,,,,0.0693494020961225,,,0.0001,,,,,,,,461.43151970720737,,,,,,2594,0.04192610923200846,0.0015094862319529057,4.330184310674667e-06,,,74400.0,,0.024878382682800293,,,,1681154259.0,0.0007951990701258183,,,0.0,2324.0,12.861424446105957,,0.00023589469492435455,,270
,,,,,0.0693734628148377,,,0.0001,,,,,,,,461.2714819413021,,,,,,2595,0.041606652084738016,0.0013790018856525421,3.139954060316086e-06,,,74432.0,,0.025415086187422276,,,,1681154260.0,0.0006768456660211086,,,0.0,2325.0,12.75818920135498,,0.00029273703694343567,,270
,,,,,0.07075272826477885,,,0.0001,,,,,,,,452.2793789696135,,,,,,2596,0.04179660603404045,0.0016945013776421547,4.089903086423874e-06,,,74464.0,,0.02617438416928053,,,,1681154260.0,0.0008469410240650177,,,0.0,2326.0,12.61148452758789,,0.00023620575666427612,,270
,,,,,0.07043551933020353,,,0.0001,,,,,,,,454.3162356762527,,,,,,2597,0.041589241940528154,0.0012605800293385983,4.420056939125061e-06,,,74496.0,,0.026319507975131273,,,,1681154260.0,0.000988813117146492,,,0.0,2327.0,12.57693099975586,,0.0002729562111198902,,271
878796.0,13403.0,0.0,3.0625,2941.857792,,4396.290048,0.0890181693403614,,0.0,5.3,0.4810000000002219,30524.0,3.703125,2.854912,,,,621.0,0.0,0.0,0.0,2598,0.04144969908520579,,2.7096830308437347e-06,1278203.0,2652313.0,,613.429248,0.02813297975808382,1.7500000000000002,19.051266514405,241859.239936,1681154260.0,0.0009832731448113918,0.6359999999999673,7414.755328,,,,0.0,0.0002784659154713154,29526.224896,271
,,,,,0.0724990963935852,,,0.0001,,,,,,,,441.3848115606499,,,,,,2599,,0.0016519688069820404,,,,74528.0,,,,,,1681154260.0,,,,0.0,2328.0,12.63471508026123,,,,271
,,,,,0.0706266718916595,,,0.0001,,,,,,,,453.0866193027987,,,,,,2600,0.04122335324063897,0.001412292942404747,2.969987690448761e-06,,,74560.0,,0.026588482782244682,,,,1681154260.0,0.0011037560179829597,,,0.0,2329.0,12.705514907836914,,0.00029581692069768906,,271
,,,,,0.08031870517879725,,,0.0001,,,,,,,,398.412797227805,,,,,,2601,0.04458616301417351,0.002184011973440647,2.270098775625229e-06,,,74592.0,,0.03142681997269392,,,,1681154260.0,0.0016325078904628754,,,0.0,2330.0,12.693359375,,0.0004869322292506695,,271
,,,,,0.0717934425920248,,,0.0001,,,,,,,,445.72315861552977,,,,,,2602,0.042755169328302145,0.0011354871094226837,3.2102689146995544e-06,,,74624.0,,0.02621940476819873,,,,1681154260.0,0.0014792559668421745,,,0.0,2331.0,12.7564697265625,,0.0002009151503443718,,271
879923.0,13423.0,0.0,3.0625,2941.861888,,4392.747008,0.05833559195378261,,0.0,5.3,0.4810000000002219,30558.0,3.703125,2.854912,,,,621.0,0.0,0.0,0.0,2603,,,,1279651.0,2655102.0,,613.429248,,1.7500000000000002,10.404128193178542,241863.299072,1681154261.0,,0.6359999999999673,7414.767616,,,,0.0,,29527.035904,272
,,,,,0.9994455631822348,,,0.0001,,,,,,,,32.017751820431315,,,,,,2604,0.0448774304240942,0.9264310616999865,2.7208589017391205e-06,,,74656.0,,0.027121616061776876,,,,1681154261.0,0.0006507360376417637,,,0.0,2332.0,12.721720695495605,,0.0003619980998337269,,272
,,,,,0.07655343459919095,,,0.0001,,,,,,,,418.0086780892544,,,,,,2605,0.04839147301390767,0.0007071467116475105,3.0100345611572266e-06,,,74688.0,,0.025748894084244967,,,,1681154261.0,0.0015010959468781948,,,0.0,2333.0,12.774003982543945,,0.00020181480795145035,,272
,,,,,0.07480179378762841,,,0.0001,,,,,,,,427.79722757521,,,,,,2606,0.045393302105367184,0.0011268672533333302,4.609581083059311e-06,,,74720.0,,0.026641415897756815,,,,1681154261.0,0.0014126328751444817,,,0.0,2334.0,12.73212718963623,,0.00022296607494354248,,272
,,,,,0.07280838582664728,,,0.0001,,,,,,,,439.5098124574581,,,,,,2607,0.044048369862139225,0.000796969048678875,4.050321877002716e-06,,,74752.0,,0.02623789571225643,,,,1681154262.0,0.0014813551679253578,,,0.0,2335.0,12.771180152893066,,0.00023974571377038956,,272
,,,,,0.07621143851429224,,,0.0001,,,,,,,,419.884476973872,,,,,,2608,0.046425567008554935,0.001549307256937027,3.3508986234664917e-06,,,74784.0,,0.026584124192595482,,,,1681154262.0,0.0013968031853437424,,,0.0,2336.0,12.79096794128418,,0.000252285972237587,,272
,,,,,0.085911450907588,,,0.0001,,,,,,,,372.4765402276968,,,,,,2609,0.045667378697544336,0.0007327883504331112,4.509929567575455e-06,,,74816.0,,0.0371797070838511,,,,1681154262.0,0.0020742197521030903,,,0.0,2337.0,12.761041641235352,,0.0002528470940887928,,273
,,,,,0.07476837141439319,,,0.0001,,,,,,,,427.988458149563,,,,,,2610,0.04522483889013529,0.0012668096460402012,4.139728844165802e-06,,,74848.0,,0.026676346082240343,,,,1681154262.0,0.0013966630212962627,,,0.0,2338.0,12.604212760925293,,0.0001995740458369255,,273
882762.0,13496.0,0.10185965357880584,3.0625,2942.140416,,4398.518272,0.24081850266903376,,0.0,5.3,0.4839999999999236,30625.0,3.703125,2.854912,,,,626.0,0.0,0.0,0.0,2611,,,,1283779.0,2664129.0,,613.429248,,1.7500000000000002,49.15484273228506,241858.043904,1681154262.0,,0.6479999999999109,7415.042048,,,,0.0,0.000267556868493557,29526.48704,273
,,,,,0.07518433453515172,,,0.0001,,,,,,,,425.62057904547527,,,,,,2612,0.04307950707152486,0.0009087319485843182,3.2903626561164856e-06,,,74880.0,,0.029522734228521585,,,,1681154262.0,0.0014025140553712845,,,0.0,2339.0,12.728487014770508,,,,273
,,,,,0.07289657834917307,,,0.0001,,,,,,,,438.9780799685916,,,,,,2613,0.043299523182213306,0.0012632799334824085,3.139954060316086e-06,,,74912.0,,0.02666375506669283,,,,1681154262.0,0.0014800350181758404,,,0.0,2340.0,12.729643821716309,,0.00018684519454836845,,273
,,,,,0.09102122159674764,,,0.0001,,,,,,,,351.5663648392895,,,,,,2614,0.04743387131020427,0.0015420960262417793,5.041249096393585e-06,,,74944.0,,0.039773799013346434,,,,1681154262.0,0.0018689539283514023,,,0.0,2341.0,12.752033233642578,,0.00039746006950736046,,273
,,,,,0.07246915018185973,,,0.0001,,,,,,,,441.5672036955961,,,,,,2615,0.042531733866780996,0.0016791503876447678,3.4510158002376556e-06,,,74976.0,,0.026872001122683287,,,,1681154262.0,0.0011498378589749336,,,0.0,2342.0,12.593851089477539,,0.00023297592997550964,,273
,,,,,0.07150120520964265,,,0.0001,,,,,,,,447.5449037002314,,,,,,2616,0.04272043891251087,0.0013055922463536263,3.7299469113349915e-06,,,75008.0,,0.026101042050868273,,,,1681154262.0,0.001119106076657772,,,0.0,2343.0,12.635416984558105,,0.0002512959763407707,,273
,,,,,0.07131326198577881,,,0.0001,,,,,,,,448.724390231671,,,,,,2617,0.04165170295163989,0.0016822107136249542,3.6298297345638275e-06,,,75040.0,,0.026610355358570814,,,,1681154263.0,0.001129167154431343,,,0.0,2344.0,12.598388671875,,0.00023619597777724266,,273
,,,,,0.07082715816795826,,,0.0001,,,,,,,,451.8040936234625,,,,,,2618,0.041628892067819834,0.0012515089474618435,3.339722752571106e-06,,,75072.0,,0.02652086317539215,,,,1681154263.0,0.0011462769471108913,,,0.0,2345.0,12.666279792785645,,0.000276277307420969,,273
,,,,,0.07338947989046574,,,0.0001,,,,,,,,436.02979674689345,,,,,,2619,0.04242489207535982,0.0014976458624005318,1.6200356185436249e-06,,,75104.0,,0.028082219883799553,,,,1681154263.0,0.0011465069837868214,,,0.0,2346.0,12.681145668029785,,0.0002365950495004654,,273
,,,,,0.0714760241098702,,,0.0001,,,,,,,,447.7025743739024,,,,,,2620,0.042708528228104115,0.0011345869861543179,3.7299469113349915e-06,,,75136.0,,0.02623620629310608,,,,1681154263.0,0.0011405670084059238,,,0.0,2347.0,12.610584259033203,,0.00025240564718842506,,274
885114.0,13566.0,0.0,3.0625,2942.144512,,4399.067136,0.08862387107681512,,0.0,5.3,0.4839999999999236,30754.0,3.703125,2.854912,,,,626.0,0.0,0.0,0.0,2621,,,,1287106.0,2672954.0,,613.429248,0.026291147340089083,1.7500000000000002,32.51719120632494,241856.978944,1681154263.0,0.0011658682487905025,0.6479999999999109,7415.062528,,,,0.0,0.00026043597608804703,29526.48704,274
,,,,,0.07164886966347694,,,0.0001,,,,,,,,446.62253780553385,,,,,,2622,0.04244898306205869,0.0014786948449909687,3.7401914596557617e-06,,,75168.0,,,,,,1681154263.0,,,,0.0,2348.0,12.736486434936523,,,,274
,,,,,0.0709739220328629,,,0.0001,,,,,,,,450.8698277260641,,,,,,2623,0.04204777302220464,0.0012278789654374123,3.0300579965114594e-06,,,75200.0,,0.026309536769986153,,,,1681154263.0,0.0011418270878493786,,,0.0,2349.0,12.667440414428711,,0.0002438761293888092,,274
,,,,,0.07219718163833022,,,0.0001,,,,,,,,443.23059811812476,,,,,,2624,0.04269603779539466,0.001550396904349327,3.1511299312114716e-06,,,75232.0,,0.026517651975154877,,,,1681154263.0,0.0011741779744625092,,,0.0,2350.0,12.772052764892578,,0.0002557658590376377,,274
,,,,,0.07268607057631016,,,0.0001,,,,,,,,440.24941431390897,,,,,,2625,0.042048181872814894,0.0012765899300575256,2.3399479687213898e-06,,,75264.0,,0.02795188594609499,,,,1681154263.0,0.0011602966114878654,,,0.0,2351.0,12.70097827911377,,0.0002467762678861618,,274
,,,,,0.07108445651829243,,,0.0001,,,,,,,,450.16873684284724,,,,,,2626,0.041840557008981705,0.0014914963394403458,3.9101578295230865e-06,,,75296.0,,0.0263300989754498,,,,1681154263.0,0.001149417832493782,,,0.0,2352.0,12.66125774383545,,0.00026897620409727097,,274
,,,,,0.07145632384344935,,,0.0001,,,,,,,,447.82600445703656,,,,,,2627,0.042554525192826986,0.0011513568460941315,1.8598511815071106e-06,,,75328.0,,0.026342878118157387,,,,1681154263.0,0.0011668279767036438,,,0.0,2353.0,12.7771577835083,,0.0002388758584856987,,274
,,,,,0.07320985617116094,,,0.0001,,,,,,,,437.09961572913926,,,,,,2628,0.043837836012244225,0.0015255156904459,3.79001721739769e-06,,,75360.0,,0.02640838036313653,,,,1681154264.0,0.001174457836896181,,,0.0,2354.0,12.610267639160156,,0.0002598762512207031,,274
,,,,,0.07200537668541074,,,0.0001,,,,,,,,444.41125750660274,,,,,,2629,0.04287759214639664,0.001236489973962307,2.4298205971717834e-06,,,75392.0,,0.0264267697930336,,,,1681154264.0,0.0011785579845309258,,,0.0,2355.0,12.666783332824707,,0.00028353696689009666,,274
,,,,,0.07189671462401748,,,0.0001,,,,,,,,445.0829244054252,,,,,,2630,0.042476202826946974,0.0015146066434681416,3.4803524613380432e-06,,,75424.0,,0.02643088111653924,,,,1681154264.0,0.0011520367115736008,,,0.0,2356.0,12.689759254455566,,0.000319506973028183,,275
,,,,,0.07297315029427409,,,0.0001,,,,,,,,438.51745293927524,,,,,,2631,0.04407518124207854,0.0011561280116438866,2.949964255094528e-06,,,75456.0,,0.026315127033740282,,,,1681154264.0,0.0011866581626236439,,,0.0,2357.0,12.672308921813965,,0.00023710587993264198,,275
888284.0,13594.0,0.0,3.0625,2942.144512,,4396.982272,0.12403467019959276,,0.0,5.3,0.4839999999999236,30841.0,3.703125,2.854912,,,,626.0,0.0,0.0,0.0,2632,,,,1291627.0,2680361.0,,613.429248,,1.7500000000000002,37.91016032618186,241859.063808,1681154264.0,,0.6479999999999109,7415.083008,,,,0.0,0.0003348379395902157,29526.48704,275
,,,,,0.07389285275712609,,,0.0001,,,,,,,,433.0594747123764,,,,,,2633,0.04180555697530508,0.0019065453670918941,4.681292921304703e-06,,,75488.0,,0.028687984216958284,,,,1681154264.0,0.0011532469652593136,,,0.0,2358.0,12.638967514038086,,,,275
,,,,,0.07072869688272476,,,0.0001,,,,,,,,452.4330492481601,,,,,,2634,0.041891798842698336,0.0011200369335711002,2.1406449377536774e-06,,,75520.0,,0.0262989467009902,,,,1681154264.0,0.0011699679307639599,,,0.0,2359.0,12.566024780273438,,0.0002458058297634125,,275
,,,,,0.07254387997090816,,,0.0001,,,,,,,,441.1123310861339,,,,,,2635,0.04324256116524339,0.0014379951171576977,2.7497299015522003e-06,,,75552.0,,0.026447970885783434,,,,1681154264.0,0.0011455370113253593,,,0.0,2360.0,12.718108177185059,,0.0002670660614967346,,275
,,,,,0.07242839690297842,,,0.0001,,,,,,,,441.815660270179,,,,,,2636,0.043376833666116,0.0010820659808814526,2.120155841112137e-06,,,75584.0,,0.026522811967879534,,,,1681154264.0,0.0011886991560459137,,,0.0,2361.0,12.612259864807129,,0.0002558659762144089,,275
,,,,,0.07435746258124709,,,0.0001,,,,,,,,430.35357702039687,,,,,,2637,0.044876718893647194,0.0015063760802149773,2.289656549692154e-06,,,75616.0,,0.026481301989406347,,,,1681154264.0,0.0011699781753122807,,,0.0,2362.0,12.750791549682617,,0.00032079778611660004,,275
,,,,,0.07192654442042112,,,0.0001,,,,,,,,444.89833701665606,,,,,,2638,0.043002334889024496,0.001126185990869999,2.4400651454925537e-06,,,75648.0,,0.026330468710511923,,,,1681154265.0,0.0011806278489530087,,,0.0,2363.0,12.728922843933105,,0.00028448691591620445,,275
,,,,,0.07158656837418675,,,0.0001,,,,,,,,447.01123027345466,,,,,,2639,0.042170736007392406,0.001528846099972725,3.0798837542533875e-06,,,75680.0,,0.026428561192005873,,,,1681154265.0,0.0011340281926095486,,,0.0,2364.0,12.665864944458008,,0.00032131699845194817,,275
,,,,,0.07076367689296603,,,0.0001,,,,,,,,452.2094018432898,,,,,,2640,0.04170409496873617,0.0012317690998315811,1.769978553056717e-06,,,75712.0,,0.02641023974865675,,,,1681154265.0,0.0011668172664940357,,,0.0,2365.0,12.635857582092285,,0.000248985830694437,,275
,,,,,0.07097362214699388,,,0.0001,,,,,,,,450.87173279284826,,,,,,2641,0.04159367177635431,0.0014775651507079601,2.139713615179062e-06,,,75744.0,,0.02640345925465226,,,,1681154265.0,0.001161798369139433,,,0.0,2366.0,12.684932708740234,,0.0003349878825247288,,276
892190.0,13621.0,0.0,3.0625,2942.1568,,4399.824896,0.16064704845852587,,0.0,5.3,0.4839999999999236,30984.0,3.65625,2.854912,,,,626.0,0.0,0.0,0.0,2642,,,,1297075.0,2689330.0,,613.429248,0.026251936331391335,1.7500000000000002,42.30312318030998,241855.705088,1681154265.0,0.0011683078482747078,0.6479999999999109,7415.103488,,,,0.0,0.0002485555596649647,29526.48704,276
,,,,,0.07287639891728759,,,0.0001,,,,,,,,439.09963274007254,,,,,,2643,0.04380099521949887,0.0014036237262189388,2.9802322387695312e-06,,,75776.0,,,,,,1681154265.0,,,,0.0,2367.0,12.77051830291748,,,,276
,,,,,0.07121663680300117,,,0.0001,,,,,,,,449.3332097178096,,,,,,2644,0.042183876037597656,0.001524315681308508,2.4097971618175507e-06,,,75808.0,,0.026135503314435482,,,,1681154265.0,0.0011134757660329342,,,0.0,2368.0,12.661425590515137,,0.00025705620646476746,,276
,,,,,0.07093263138085604,,,0.0001,,,,,,,,451.13228392985377,,,,,,2645,0.041769505944103,0.0013905428349971771,1.860782504081726e-06,,,75840.0,,0.026333767920732498,,,,1681154265.0,0.0011628582142293453,,,0.0,2369.0,12.644484519958496,,0.00027409568428993225,,276
,,,,,0.07268640166148543,,,0.0001,,,,,,,,440.2474089862112,,,,,,2646,0.04180651670321822,0.0014367238618433475,3.539957106113434e-06,,,75872.0,,0.027985526714473963,,,,1681154265.0,0.0011585471220314503,,,0.0,2370.0,12.5985107421875,,0.0002955473028123379,,276
,,,,,0.07397746527567506,,,0.0001,,,,,,,,432.5641582981094,,,,,,2647,0.04503738367930055,0.0013927738182246685,2.7213245630264282e-06,,,75904.0,,0.026098561938852072,,,,1681154265.0,0.0011313068680465221,,,0.0,2371.0,12.796483993530273,,0.0003147176466882229,,276
,,,,,0.08041940815746784,,,0.0001,,,,,,,,397.9138958265069,,,,,,2648,0.04544949438422918,0.001748301088809967,5.2996911108493805e-06,,,75936.0,,0.03149875206872821,,,,1681154265.0,0.001315851230174303,,,0.0,2372.0,12.768229484558105,,0.0004017096944153309,,276
,,,,,0.07306271092966199,,,0.0001,,,,,,,,437.9799160587764,,,,,,2649,0.043873006012290716,0.0014078328385949135,1.5599653124809265e-06,,,75968.0,,0.026405570097267628,,,,1681154266.0,0.0011073760688304901,,,0.0,2373.0,12.620611190795898,,0.0002673659473657608,,276
,,,,,0.07009252067655325,,,0.0001,,,,,,,,456.5394380331419,,,,,,2650,0.04211498377844691,0.0010430347174406052,4.489906132221222e-06,,,76000.0,,0.025575770065188408,,,,1681154266.0,0.0011761882342398167,,,0.0,2374.0,12.8349609375,,0.00017805397510528564,,276
,,,,,0.07092719292268157,,,0.0001,,,,,,,,451.166875233361,,,,,,2651,0.041855378076434135,0.001179439015686512,2.4996697902679443e-06,,,76032.0,,0.02642071107402444,,,,1681154266.0,0.0012157890014350414,,,0.0,2375.0,12.610709190368652,,0.0002533760853111744,,277
,,,,,0.07085874024778605,,,0.0001,,,,,,,,451.60272237551993,,,,,,2652,0.042591855861246586,0.001048825215548277,3.990251570940018e-06,,,76064.0,,0.025711413007229567,,,,1681154266.0,0.0012370990589261055,,,0.0,2376.0,12.756591796875,,0.00026555685326457024,,277
894599.0,13649.0,0.0651162372019187,3.0625,2942.427136,,4400.402432,0.0782475876451138,,0.0,5.3,0.48700000000008004,31121.0,3.65625,2.854912,,,,629.0,0.0,0.0,0.0,2653,,,,1300088.0,2693555.0,,613.429248,,1.7500000000000002,28.011285128916793,241855.127552,1681154266.0,,0.6559999999999491,7415.386112,,,,0.0,0.00024299602955579758,29526.749184,277
,,,,,0.07867362722754478,,,0.0001,,,,,,,,406.74367164294586,,,,,,2654,0.045677649322897196,0.0015377970412373543,2.1597370505332947e-06,,,76096.0,,0.03001768607646227,,,,1681154266.0,0.0011953390203416348,,,0.0,2377.0,12.766206741333008,,,,277
,,,,,0.07163118803873658,,,0.0001,,,,,,,,446.7327832493173,,,,,,2655,0.04377063410356641,0.0010232338681817055,3.949739038944244e-06,,,76128.0,,0.02545254724100232,,,,1681154266.0,0.0011732680723071098,,,0.0,2378.0,12.507161140441895,,0.00020755501464009285,,277
,,,,,0.07515138015151024,,,0.0001,,,,,,,,425.8072165206527,,,,,,2656,0.04665882186964154,0.001246538944542408,2.9602088034152985e-06,,,76160.0,,0.025870097335428,,,,1681154266.0,0.0011520166881382465,,,0.0,2379.0,12.683084487915039,,0.0002209451049566269,,277
,,,,,0.07759122923016548,,,0.0001,,,,,,,,412.41774769511215,,,,,,2657,0.04887753585353494,0.001199378166347742,4.060100764036179e-06,,,76192.0,,0.02586959581822157,,,,1681154266.0,0.0013665431179106236,,,0.0,2380.0,12.908482551574707,,0.0002741161733865738,,277
,,,,,0.07421388057991862,,,0.0001,,,,,,,,431.1861844434909,,,,,,2658,0.04461266519501805,0.0014108940958976746,1.8100254237651825e-06,,,76224.0,,0.026437150314450264,,,,1681154266.0,0.00148433493450284,,,0.0,2381.0,12.841635704040527,,0.00026702601462602615,,277
,,,,,0.07116241799667478,,,0.0001,,,,,,,,449.67555770090996,,,,,,2659,0.04341758508235216,0.0010155439376831055,3.911089152097702e-06,,,76256.0,,0.025147390086203814,,,,1681154267.0,0.0013586231507360935,,,0.0,2382.0,12.80062484741211,,0.00021936465054750443,,277
,,,,,0.0736353462561965,,,0.0001,,,,,,,,434.57390542666406,,,,,,2660,0.045161996968090534,0.001207668799906969,2.0009465515613556e-06,,,76288.0,,0.02563803130760789,,,,1681154267.0,0.0013961028307676315,,,0.0,2383.0,12.686928749084473,,0.00022954540327191353,,277
,,,,,0.07444492541253567,,,0.0001,,,,,,,,429.84796912176864,,,,,,2661,0.04682158585637808,0.0009873230010271072,3.1902454793453217e-06,,,76320.0,,0.025031207129359245,,,,1681154267.0,0.0013932641595602036,,,0.0,2384.0,12.591145515441895,,0.00020835502073168755,,277
,,,,,0.07275079330429435,,,0.0001,,,,,,,,439.85774651492494,,,,,,2662,0.04397187801077962,0.0013659619726240635,3.670342266559601e-06,,,76352.0,,0.025753294117748737,,,,1681154267.0,0.0014429539442062378,,,0.0,2385.0,12.615181922912598,,0.00021303491666913033,,278
896996.0,13691.0,0.06117253173308449,3.0625,2942.431232,,4398.886912,0.09449881731017795,,0.0,5.3,0.48900000000003274,31257.0,3.65625,2.854912,,,,632.0,0.0,0.0,0.0,2663,0.0439525181427598,,3.4100376069545746e-06,1303251.0,2699786.0,,613.429248,0.02528402302414179,1.7500000000000002,27.79493458645647,241856.643072,1681154267.0,0.0013782130554318428,0.6599999999998545,7415.410688,,,,0.0,0.0002593868412077427,29526.749184,278
,,,,,0.07195937680080533,,,0.0001,,,,,,,,444.69534649502236,,,,,,2664,,0.0010818256996572018,,,,76384.0,,,,,,1681154267.0,,,,0.0,2386.0,12.832589149475098,,,,278
,,,,,0.08060794090852141,,,0.0001,,,,,,,,396.98322075135826,,,,,,2665,0.04267478687688708,0.0018139230087399483,3.899913281202316e-06,,,76416.0,,0.034168174024671316,,,,1681154267.0,0.0014873859472572803,,,0.0,2387.0,12.764323234558105,,0.00045977113768458366,,278
,,,,,0.07861497439444065,,,0.0001,,,,,,,,407.0471337870577,,,,,,2666,0.041503030341118574,0.0012636198662221432,4.159752279520035e-06,,,76448.0,,0.03318607062101364,,,,1681154267.0,0.0024276780895888805,,,0.0,2388.0,12.581597328186035,,0.0002304157242178917,,278
,,,,,0.07384177157655358,,,0.0001,,,,,,,,433.35905026093275,,,,,,2667,0.042589206248521805,0.0011106859892606735,1.9101426005363464e-06,,,76480.0,,0.02840041695162654,,,,1681154267.0,0.0014932160265743732,,,0.0,2389.0,12.628412246704102,,0.000246336217969656,,278
,,,,,0.07150478474795818,,,0.0001,,,,,,,,447.52249954732935,,,,,,2668,0.043142218608409166,0.0010163849219679832,3.4403055906295776e-06,,,76512.0,,0.02571189310401678,,,,1681154267.0,0.0014426340349018574,,,0.0,2390.0,12.416666984558105,,0.0001882137730717659,,278
,,,,,0.07201038766652346,,,0.0001,,,,,,,,444.3803322958129,,,,,,2669,0.04292414430528879,0.0012238891795277596,3.0798837542533875e-06,,,76544.0,,0.0262139649130404,,,,1681154267.0,0.001445265021175146,,,0.0,2391.0,12.919590950012207,,0.00020004436373710632,,278
,,,,,0.07006489019840956,,,0.0001,,,,,,,,456.7194768932413,,,,,,2670,0.041633193381130695,0.000977983232587576,4.0102750062942505e-06,,,76576.0,,0.025800365023314953,,,,1681154268.0,0.0014704447239637375,,,0.0,2392.0,12.5703125,,0.0001788935624063015,,278
,,,,,0.07093765120953321,,,0.0001,,,,,,,,451.10036002572866,,,,,,2671,0.041614812798798084,0.0012354189530014992,2.670101821422577e-06,,,76608.0,,0.026418230030685663,,,,1681154268.0,0.0014790249988436699,,,0.0,2393.0,12.591716766357422,,0.00018749432638287544,,278
,,,,,0.07147954544052482,,,0.0001,,,,,,,,447.6805189902317,,,,,,2672,0.04203259199857712,0.0009769336320459843,4.009809345006943e-06,,,76640.0,,0.026784899178892374,,,,1681154268.0,0.0014584846794605255,,,0.0,2394.0,12.3359375,,0.00022262614220380783,,279
,,,,,0.07223376026377082,,,0.0001,,,,,,,,443.00614952271496,,,,,,2673,0.042941393330693245,0.0012844200246036053,3.3401884138584137e-06,,,76672.0,,0.026351647917181253,,,,1681154268.0,0.001445883885025978,,,0.0,2395.0,12.7763671875,,0.00020707491785287857,,279
899599.0,13749.0,0.0,3.0625,2942.435328,,4399.98464,0.09785172943554171,,0.0,5.3,0.48900000000003274,31383.0,3.65625,2.854912,,,,632.0,0.0,0.0,0.0,2674,,,,1306671.0,2708355.0,,613.429248,,1.7500000000000002,26.616625053178577,241856.06144,1681154268.0,,0.6599999999998545,7415.431168,,,,0.0,0.00018625520169734955,29526.749184,279
,,,,,0.07584361964836717,,,0.0001,,,,,,,,421.920791074598,,,,,,2675,0.04411105113103986,0.0009713941253721714,3.5101547837257385e-06,,,76704.0,,0.029179586097598076,,,,1681154268.0,0.001391822937875986,,,0.0,2396.0,12.217634201049805,,,,279
,,,,,0.07071690633893013,,,0.0001,,,,,,,,452.5084828602547,,,,,,2676,0.041577841155231,0.0014614448882639408,1.369975507259369e-06,,,76736.0,,0.026033130940049887,,,,1681154268.0,0.0014407546259462833,,,0.0,2397.0,12.722977638244629,,0.0002023647539317608,,279
,,,,,0.06962320953607559,,,0.0001,,,,,,,,459.61684635378737,,,,,,2677,0.0416980548761785,0.0007553980685770512,2.989545464515686e-06,,,76768.0,,0.025544638745486736,,,,1681154268.0,0.0014437641948461533,,,0.0,2398.0,12.714543342590332,,0.0001783641055226326,,279
,,,,,0.0710602356120944,,,0.0001,,,,,,,,450.3221770144767,,,,,,2678,0.04196307109668851,0.0012486199848353863,2.180226147174835e-06,,,76800.0,,0.02615305408835411,,,,1681154268.0,0.0014782450161874294,,,0.0,2399.0,12.695060729980469,,0.00021506519988179207,,279
