03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
17479,108.02395585781375,3,17408,131,141.54,213,0,10.0,108.02395585781375,1683583299,0,6208.0,0.0,36.01,0.0,5664.0,0.0,0.0,36.12,35.87,0.0,0.0,5344.0,,,,,,,
17617,108.03918678568553,3,17504,132,140.23,215,0,10.0,108.03918678568553,1683583301,0,6272.0,0.0,36.01,0.0,5728.0,0.0,0.0,36.14,35.88,0.0,0.0,5408.0,,,,,,,
17755,108.02007989238285,3,17696,133,138.98,216,0,10.0,108.02007989238285,1683583302,0,6304.0,0.0,36.02,0.0,5760.0,0.0,0.0,36.13,35.89,0.0,0.0,5440.0,,,,,,,
17894,108.02173528411726,3,17792,134,137.7,217,0,10.0,108.02173528411726,1683583303,0,6368.0,0.0,36.04,0.0,5824.0,0.0,0.0,36.12,35.86,0.0,0.0,5504.0,,,,,,,
18032,108.02177548369895,3,17920,135,136.41,218,0,10.0,108.02177548369895,1683583304,0,6400.0,0.0,36.04,0.0,5856.0,0.0,0.0,36.12,35.87,0.0,0.0,5536.0,,,,,,,
18171,108.01507441417613,3,18080,136,135.14,220,0,10.0,108.01507441417613,1683583306,0,6464.0,0.0,36.04,0.0,5888.0,0.0,0.0,36.12,35.86,0.0,0.0,5568.0,,,,,,,
18309,108.01820877521638,3,18208,137,133.86,221,0,10.0,108.01820877521638,1683583307,0,6496.0,0.0,36.06,0.0,5952.0,0.0,0.0,36.1,35.85,0.0,0.0,5632.0,,,,,,,
18447,107.99180310763921,3,18368,138,132.61,222,0,10.0,107.99180310763921,1683583308,0,6560.0,0.0,36.06,0.0,5984.0,0.0,0.0,36.11,35.85,0.0,0.0,5664.0,,,,,,,
18586,107.99204592143198,3,18464,139,131.33,224,0,10.0,107.99204592143198,1683583310,0,6592.0,0.0,36.04,0.0,6048.0,0.0,0.0,36.1,35.86,0.0,0.0,5728.0,,,,,,,
18725,108.00308685809887,3,18656,140,130.03,225,0,10.0,108.00308685809887,1683583311,0,6624.0,0.0,36.05,0.0,6080.0,0.0,0.0,36.09,35.85,0.0,0.0,5760.0,,,,,,,
18863,108.00413604907843,3,18752,141,128.75,226,0,10.0,108.00413604907843,1683583312,0,6688.0,0.0,36.06,0.0,6144.0,0.0,0.0,36.1,35.84,0.0,0.0,5824.0,,,,,,,
19001,107.98442678146984,3,18912,142,127.49,227,0,10.0,107.98442678146984,1683583313,0,6720.0,0.0,36.05,0.0,6176.0,0.0,0.0,36.1,35.85,0.0,0.0,5856.0,,,,,,,
19139,107.95068729658837,3,19040,143,126.25,229,0,10.0,107.95068729658837,1683583315,0,6784.0,0.0,36.04,0.0,6240.0,0.0,0.0,36.1,35.85,0.0,0.0,5888.0,,,,,,,
19278,107.97014456310504,3,19168,144,124.94,230,0,10.0,107.97014456310504,1683583316,0,6816.0,0.0,36.03,0.0,6272.0,0.0,0.0,36.09,35.84,0.0,0.0,5952.0,,,,,,,
19417,107.98518828609653,3,19328,145,123.64,231,0,10.0,107.98518828609653,1683583317,0,6880.0,0.0,36.06,0.0,6304.0,0.0,0.0,36.08,35.83,0.0,0.0,5984.0,,,,,,,
19554,107.95985857136887,3,19456,146,122.39,233,0,10.0,107.95985857136887,1683583319,0,6912.0,0.0,36.05,0.0,6368.0,0.0,0.0,36.08,35.85,0.0,0.0,6048.0,,,,,,,
19693,107.97036831804323,3,19616,147,121.09,234,0,10.0,107.97036831804323,1683583320,0,6976.0,0.0,36.05,0.0,6400.0,0.0,0.0,36.06,35.84,0.0,0.0,6080.0,,,,,,,
19832,107.9747455617491,3,19712,148,119.8,235,0,10.0,107.9747455617491,1683583321,0,7008.0,0.0,36.05,0.0,6464.0,0.0,0.0,36.08,35.84,0.0,0.0,6144.0,,,,,,,
19971,107.94335210436691,3,19904,149,118.55,236,0,10.0,107.94335210436691,1683583322,0,7040.0,0.0,36.05,0.0,6496.0,0.0,0.0,36.08,35.85,0.0,0.0,6176.0,,,,,,,
20110,107.94397424291179,3,20000,150,117.26,238,0,10.0,107.94397424291179,1683583324,0,7104.0,0.0,36.03,0.0,6560.0,0.0,0.0,36.07,35.84,0.0,0.0,6240.0,,,,,,,
20248,107.92740195048037,3,20160,151,116.0,239,0,10.0,107.92740195048037,1683583325,0,7136.0,0.0,36.03,0.0,6592.0,0.0,0.0,36.08,35.84,0.0,0.0,6272.0,,,,,,,
20386,107.88713436418035,3,20288,152,114.77,240,0,10.0,107.88713436418035,1683583326,0,7200.0,0.0,36.04,0.0,6656.0,0.0,0.0,36.07,35.82,0.0,0.0,6304.0,,,,,,,
20525,107.90924457112133,3,20448,153,113.46,242,0,10.0,107.90924457112133,1683583328,0,7232.0,0.0,36.04,0.0,6688.0,0.0,0.0,36.07,35.77,0.0,0.0,6368.0,,,,,,,
20663,107.87751834966457,3,20576,154,112.21,243,0,10.0,107.87751834966457,1683583329,0,7296.0,0.0,36.06,0.0,6752.0,0.0,0.0,36.09,35.76,0.0,0.0,6400.0,,,,,,,
20802,107.92076639625083,3,20704,155,110.88,244,0,10.0,107.92076639625083,1683583330,0,7328.0,0.0,36.05,0.0,6784.0,0.0,0.0,36.07,35.76,0.0,0.0,6464.0,,,,,,,
20940,107.90403724542216,3,20864,156,109.62,245,0,10.0,107.90403724542216,1683583331,0,7392.0,0.0,36.07,0.0,6816.0,0.0,0.0,36.08,35.77,0.0,0.0,6496.0,,,,,,,
21078,107.87815349035742,3,20960,157,108.36,247,0,10.0,107.87815349035742,1683583333,0,7424.0,0.0,36.06,0.0,6880.0,0.0,0.0,36.07,35.77,0.0,0.0,6560.0,,,,,,,
21216,107.84016059605395,3,21120,158,107.12,248,0,10.0,107.84016059605395,1683583334,0,7456.0,0.0,36.05,0.0,6912.0,0.0,0.0,36.05,35.78,0.0,0.0,6592.0,,,,,,,
21354,107.82938406617455,3,21248,159,105.85,249,0,10.0,107.82938406617455,1683583335,0,7520.0,0.0,36.03,0.0,6976.0,0.0,0.0,36.04,35.78,0.0,0.0,6624.0,,,,,,,
21492,107.80114050707934,3,21408,160,104.6,251,0,10.0,107.80114050707934,1683583337,0,7552.0,0.0,36.01,0.0,7008.0,0.0,0.0,36.05,35.77,0.0,0.0,6688.0,,,,,,,
21630,107.78683626995078,3,21536,161,103.33,252,0,10.0,107.78683626995078,1683583338,0,7616.0,0.0,35.99,0.0,7072.0,0.0,0.0,36.05,35.76,0.0,0.0,6720.0,,,,,,,
21768,107.77330479555927,3,21696,162,102.06,253,0,10.0,107.77330479555927,1683583339,0,7648.0,0.0,35.99,0.0,7104.0,0.0,0.0,36.05,35.75,0.0,0.0,6784.0,,,,,,,
21906,107.72703865338036,3,21824,163,100.83,254,0,10.0,107.72703865338036,1683583340,0,7712.0,0.0,35.97,0.0,7168.0,0.0,0.0,36.05,35.75,0.0,0.0,6816.0,,,,,,,
22044,107.70037541266943,3,21952,164,99.57,256,0,10.0,107.70037541266943,1683583342,0,7744.0,0.0,35.97,0.0,7200.0,0.0,0.0,36.05,35.71,0.0,0.0,6880.0,,,,,,,
22182,107.66657417004461,3,22080,165,98.32,257,0,10.0,107.66657417004461,1683583343,0,7808.0,0.0,35.96,0.0,7232.0,0.0,0.0,36.03,35.7,0.0,0.0,6912.0,,,,,,,
22320,107.65130028948442,3,22208,166,97.06,258,0,10.0,107.65130028948442,1683583344,0,7840.0,0.0,35.95,0.0,7296.0,0.0,0.0,36.02,35.69,0.0,0.0,6944.0,,,,,,,
22458,107.65913160007517,3,22368,167,95.77,259,0,10.0,107.65913160007517,1683583345,0,7872.0,0.0,35.95,0.0,7328.0,0.0,0.0,36.02,35.67,0.0,0.0,7008.0,,,,,,,
22596,107.64756571073089,3,22496,168,94.49,261,0,10.0,107.64756571073089,1683583347,0,7936.0,0.0,35.99,0.0,7392.0,0.0,0.0,36.03,35.64,0.0,0.0,7040.0,,,,,,,
22733,107.62868388653112,3,22656,169,93.23,262,0,10.0,107.62868388653112,1683583348,0,7968.0,0.0,35.99,0.0,7424.0,0.0,0.0,36.02,35.64,0.0,0.0,7104.0,,,,,,,
22871,107.59007939390656,3,22784,170,91.99,263,0,10.0,107.59007939390656,1683583349,0,8032.0,0.0,35.99,0.0,7488.0,0.0,0.0,36.0,35.63,0.0,0.0,7136.0,,,,,,,
23008,107.54399177210193,3,22912,171,90.75,265,0,10.0,107.54399177210193,1683583351,0,8064.0,0.0,35.98,0.0,7520.0,0.0,0.0,35.99,35.63,0.0,0.0,7200.0,,,,,,,
23146,107.50882776903767,3,23040,172,89.5,266,0,10.0,107.50882776903767,1683583352,0,8128.0,0.0,35.97,0.0,7552.0,0.0,0.0,35.98,35.59,0.0,0.0,7232.0,,,,,,,
23284,107.51430507865723,3,23200,173,88.21,267,0,10.0,107.51430507865723,1683583353,0,8160.0,0.0,35.97,0.0,7616.0,0.0,0.0,35.96,35.59,0.0,0.0,7264.0,,,,,,,
23421,107.46338770421895,3,23328,174,86.98,268,0,10.0,107.46338770421895,1683583354,0,8224.0,0.0,35.96,0.0,7648.0,0.0,0.0,35.96,35.6,0.0,0.0,7328.0,,,,,,,
23558,107.45948707950922,3,23456,175,85.7,270,0,10.0,107.45948707950922,1683583356,0,8256.0,0.0,35.95,0.0,7712.0,0.0,0.0,35.95,35.56,0.0,0.0,7360.0,,,,,,,
23696,107.45687948410715,3,23616,176,84.43,271,0,10.0,107.45687948410715,1683583357,0,8288.0,0.0,35.95,0.0,7744.0,0.0,0.0,35.94,35.57,0.0,0.0,7424.0,,,,,,,
23833,107.4419653175283,3,23744,177,83.16,272,0,10.0,107.4419653175283,1683583358,0,8352.0,0.0,35.95,0.0,7808.0,0.0,0.0,35.94,35.57,0.0,0.0,7456.0,,,,,,,
23971,107.46375075807768,3,23904,178,81.86,274,0,10.0,107.46375075807768,1683583360,0,8384.0,0.0,35.96,0.0,7840.0,0.0,0.0,35.94,35.55,0.0,0.0,7520.0,,,,,,,
24109,107.46482034707748,3,24000,179,80.58,275,0,10.0,107.46482034707748,1683583361,0,8448.0,0.0,35.97,0.0,7904.0,0.0,0.0,35.93,35.56,0.0,0.0,7552.0,,,,,,,
24246,107.46472313705871,3,24160,180,79.3,276,0,10.0,107.46472313705871,1683583362,0,8480.0,0.0,35.99,0.0,7936.0,0.0,0.0,35.92,35.55,0.0,0.0,7584.0,,,,,,,
24384,107.45980677187634,3,24288,181,78.02,277,0,10.0,107.45980677187634,1683583363,0,8544.0,0.0,36.0,0.0,7968.0,0.0,0.0,35.92,35.54,0.0,0.0,7648.0,,,,,,,
24522,107.46538403558256,3,24416,182,76.73,279,0,10.0,107.46538403558256,1683583365,0,8576.0,0.0,36.0,0.0,8032.0,0.0,0.0,35.94,35.52,0.0,0.0,7680.0,,,,,,,
24659,107.4579608009065,3,24576,183,75.46,280,0,10.0,107.4579608009065,1683583366,0,8608.0,0.0,35.99,0.0,8064.0,0.0,0.0,35.95,35.52,0.0,0.0,7744.0,,,,,,,
24797,107.47893450803429,3,24672,184,74.16,281,0,10.0,107.47893450803429,1683583367,0,8672.0,0.0,35.99,0.0,8128.0,0.0,0.0,35.96,35.5,0.0,0.0,7776.0,,,,,,,
24934,107.43064379651432,3,24864,185,72.92,283,0,10.0,107.43064379651432,1683583369,0,8704.0,0.0,36.01,0.0,8160.0,0.0,0.0,35.95,35.51,0.0,0.0,7808.0,,,,,,,
25071,107.41058520208503,3,24960,186,71.66,284,0,10.0,107.41058520208503,1683583370,0,8768.0,0.0,36.01,0.0,8224.0,0.0,0.0,35.95,35.47,0.0,0.0,7872.0,,,,,,,
25209,107.44356680680829,3,25120,187,70.36,285,0,10.0,107.44356680680829,1683583371,0,8800.0,0.0,36.01,0.0,8256.0,0.0,0.0,35.93,35.47,0.0,0.0,7904.0,,,,,,,
25347,107.44660915334717,3,25248,188,69.07,286,0,10.0,107.44660915334717,1683583372,0,8864.0,0.0,36.04,0.0,8288.0,0.0,0.0,35.93,35.47,0.0,0.0,7968.0,,,,,,,
25484,107.41784636562363,3,25408,189,67.81,288,0,10.0,107.41784636562363,1683583374,0,8896.0,0.0,36.03,0.0,8352.0,0.0,0.0,35.95,35.46,0.0,0.0,8000.0,,,,,,,
25622,107.43472264145987,3,25536,190,66.51,289,0,10.0,107.43472264145987,1683583375,0,8960.0,0.0,36.01,0.0,8384.0,0.0,0.0,35.96,35.45,0.0,0.0,8064.0,,,,,,,
25760,107.42495376726148,3,25632,191,65.24,290,0,10.0,107.42495376726148,1683583376,0,8992.0,0.0,36.01,0.0,8448.0,0.0,0.0,35.96,35.47,0.0,0.0,8096.0,,,,,,,
25897,107.39028935208773,3,25824,192,63.98,292,0,10.0,107.39028935208773,1683583378,0,9024.0,0.0,36.02,0.0,8480.0,0.0,0.0,35.95,35.46,0.0,0.0,8128.0,,,,,,,
26034,107.39127892687182,3,25920,193,62.7,293,0,10.0,107.39127892687182,1683583379,0,9088.0,0.0,36.02,0.0,8544.0,0.0,0.0,35.94,35.43,0.0,0.0,8192.0,,,,,,,
26172,107.38999466078582,3,26112,194,61.42,294,0,10.0,107.38999466078582,1683583380,0,9120.0,0.0,36.04,0.0,8576.0,0.0,0.0,35.93,35.42,0.0,0.0,8224.0,,,,,,,
26309,107.39314214227085,3,26208,195,60.14,295,0,10.0,107.39314214227085,1683583381,0,9184.0,0.0,36.02,0.0,8640.0,0.0,0.0,35.93,35.43,0.0,0.0,8288.0,,,,,,,
26447,107.39048829010329,3,26336,196,58.86,297,0,10.0,107.39048829010329,1683583383,0,9216.0,0.0,36.01,0.0,8672.0,0.0,0.0,35.96,35.43,0.0,0.0,8320.0,,,,,,,
26585,107.3624415883821,3,26496,197,57.59,298,0,10.0,107.3624415883821,1683583384,0,9280.0,0.0,36.02,0.0,8704.0,0.0,0.0,35.95,35.43,0.0,0.0,8352.0,,,,,,,
26722,107.36940015856447,3,26624,198,56.31,299,0,10.0,107.36940015856447,1683583385,0,9312.0,0.0,36.03,0.0,8768.0,0.0,0.0,35.93,35.4,0.0,0.0,8416.0,,,,,,,
26860,107.37647387212051,3,26784,199,55.02,300,0,10.0,107.37647387212051,1683583386,0,9376.0,0.0,36.03,0.0,8800.0,0.0,0.0,35.92,35.42,0.0,0.0,8448.0,,,,,,,
26998,107.38382551678777,3,26880,200,53.73,302,0,10.0,107.38382551678777,1683583388,0,9408.0,0.0,36.02,0.0,8864.0,0.0,0.0,35.94,35.42,0.0,0.0,8512.0,,,,,,,
27136,107.3868660004097,3,27072,201,52.45,303,0,10.0,107.3868660004097,1683583389,0,9440.0,0.0,36.01,0.0,8896.0,0.0,0.0,35.95,35.43,0.0,0.0,8544.0,,,,,,,
27274,107.38754247154932,3,27168,202,51.16,304,0,10.0,107.38754247154932,1683583390,0,9504.0,0.0,36.03,0.0,8960.0,0.0,0.0,35.96,35.4,0.0,0.0,8608.0,,,,,,,
27411,107.35417314621526,3,27328,203,49.9,306,0,10.0,107.35417314621526,1683583392,0,9536.0,0.0,36.03,0.0,8992.0,0.0,0.0,35.97,35.39,0.0,0.0,8640.0,,,,,,,
27548,107.33899461766356,3,27456,204,48.63,307,0,10.0,107.33899461766356,1683583393,0,9600.0,0.0,36.0,0.0,9056.0,0.0,0.0,35.97,35.38,0.0,0.0,8672.0,,,,,,,
27686,107.35667757256581,3,27584,205,47.34,308,0,10.0,107.35667757256581,1683583394,0,9632.0,0.0,36.0,0.0,9088.0,0.0,0.0,35.96,35.38,0.0,0.0,8736.0,,,,,,,
27824,107.35645529156666,3,27744,206,46.05,309,0,10.0,107.35645529156666,1683583395,0,9696.0,0.0,36.02,0.0,9120.0,0.0,0.0,35.95,35.39,0.0,0.0,8768.0,,,,,,,
27962,107.35112000612301,3,27872,207,44.77,311,0,10.0,107.35112000612301,1683583397,0,9728.0,0.0,36.03,0.0,9184.0,0.0,0.0,35.94,35.38,0.0,0.0,8832.0,,,,,,,
28099,107.36184154509192,3,28000,208,43.48,312,0,10.0,107.36184154509192,1683583398,0,9792.0,0.0,36.01,0.0,9216.0,0.0,0.0,35.95,35.39,0.0,0.0,8864.0,,,,,,,
28238,107.37401848526434,3,28128,209,42.19,313,0,10.0,107.37401848526434,1683583399,0,9824.0,0.0,36.02,0.0,9280.0,0.0,0.0,35.96,35.38,0.0,0.0,8896.0,,,,,,,
28375,107.31751141310725,3,28288,210,40.93,315,0,10.0,107.31751141310725,1683583401,0,9856.0,0.0,36.03,0.0,9312.0,0.0,0.0,35.97,35.37,0.0,0.0,8960.0,,,,,,,
28513,107.31556830323561,3,28416,211,39.65,316,0,10.0,107.31556830323561,1683583402,0,9920.0,0.0,36.02,0.0,9376.0,0.0,0.0,35.96,35.34,0.0,0.0,8992.0,,,,,,,
28650,107.27773768074911,3,28544,212,38.39,317,0,10.0,107.27773768074911,1683583403,0,9952.0,0.0,36.01,0.0,9408.0,0.0,0.0,35.96,35.35,0.0,0.0,9056.0,,,,,,,
28787,107.25962024413637,3,28704,213,37.11,318,0,10.0,107.25962024413637,1683583404,0,10016.0,0.0,35.99,0.0,9440.0,0.0,0.0,35.95,35.33,0.0,0.0,9088.0,,,,,,,
28924,107.24850496432848,3,28832,214,35.84,320,0,10.0,107.24850496432848,1683583406,0,10048.0,0.0,35.99,0.0,9504.0,0.0,0.0,35.94,35.33,0.0,0.0,9152.0,,,,,,,
29061,107.23783094561568,3,28960,215,34.56,321,0,10.0,107.23783094561568,1683583407,0,10112.0,0.0,35.98,0.0,9536.0,0.0,0.0,35.94,35.32,0.0,0.0,9184.0,,,,,,,
29199,107.25048573896386,3,29120,216,33.27,322,0,10.0,107.25048573896386,1683583408,0,10144.0,0.0,36.0,0.0,9600.0,0.0,0.0,35.93,35.31,0.0,0.0,9216.0,,,,,,,
29337,107.25466058353263,3,29248,217,31.99,324,0,10.0,107.25466058353263,1683583410,0,10208.0,0.0,36.03,0.0,9632.0,0.0,0.0,35.92,35.3,0.0,0.0,9280.0,,,,,,,
29475,107.2825004713911,3,29376,218,30.69,325,0,10.0,107.2825004713911,1683583411,0,10240.0,0.0,36.02,0.0,9696.0,0.0,0.0,35.92,35.31,0.0,0.0,9312.0,,,,,,,
29613,107.32961185008733,3,29536,219,29.39,326,0,10.0,107.32961185008733,1683583412,0,10272.0,0.0,36.02,0.0,9728.0,0.0,0.0,35.93,35.34,0.0,0.0,9376.0,,,,,,,
29752,107.34153775658066,3,29632,220,28.09,327,0,10.0,107.34153775658066,1683583413,0,10336.0,0.0,36.02,0.0,9792.0,0.0,0.0,35.97,35.33,0.0,0.0,9408.0,,,,,,,
29889,107.34245617682606,3,29792,221,26.82,329,0,10.0,107.34245617682606,1683583415,0,10368.0,0.0,36.04,0.0,9824.0,0.0,0.0,35.97,35.33,0.0,0.0,9440.0,,,,,,,
30026,107.33012311111824,3,29920,222,25.54,330,0,10.0,107.33012311111824,1683583416,0,10432.0,0.0,36.04,0.0,9856.0,0.0,0.0,35.96,35.35,0.0,0.0,9504.0,,,,,,,
30164,107.32166470431508,3,30080,223,24.26,331,0,10.0,107.32166470431508,1683583417,0,10464.0,0.0,36.02,0.0,9920.0,0.0,0.0,35.96,35.35,0.0,0.0,9536.0,,,,,,,
30301,107.30248716484108,3,30208,224,22.99,333,0,10.0,107.30248716484108,1683583419,0,10528.0,0.0,36.02,0.0,9952.0,0.0,0.0,35.95,35.36,0.0,0.0,9600.0,,,,,,,
30439,107.28553247967423,3,30368,225,21.71,334,0,10.0,107.28553247967423,1683583420,0,10560.0,0.0,36.01,0.0,10016.0,0.0,0.0,35.93,35.36,0.0,0.0,9632.0,,,,,,,
30577,107.3007062678886,3,30496,226,20.42,335,0,10.0,107.3007062678886,1683583421,0,10624.0,0.0,36.03,0.0,10048.0,0.0,0.0,35.92,35.34,0.0,0.0,9696.0,,,,,,,
30715,107.31482132965695,3,30592,227,19.13,336,0,9.57,107.31482132965695,1683583422,0,10656.0,0.0,36.03,0.0,10112.0,0.0,0.0,35.93,35.34,0.0,0.0,9728.0,,,,,,,
30853,107.32667829129286,3,30784,228,17.85,338,0,8.92,107.32667829129286,1683583424,0,10688.0,0.0,36.03,0.0,10144.0,0.0,0.0,35.94,35.34,0.0,0.0,9760.0,,,,,,,
30990,107.36353652368334,3,30880,229,16.56,339,0,8.28,107.36353652368334,1683583425,0,10752.0,0.0,36.04,0.0,10208.0,0.0,0.0,35.97,35.32,0.0,0.0,9824.0,,,,,,,
31128,107.32711027352545,3,31040,230,15.28,340,0,7.64,107.32711027352545,1683583426,0,10784.0,0.0,36.05,0.0,10240.0,0.0,0.0,35.97,35.34,0.0,0.0,9856.0,,,,,,,
31265,107.33381603055022,3,31168,231,14.0,342,0,7.0,107.33381603055022,1683583428,0,10848.0,0.0,36.04,0.0,10272.0,0.0,0.0,35.96,35.32,0.0,0.0,9920.0,,,,,,,
31403,107.35199748660135,3,31296,232,12.72,343,0,6.36,107.35199748660135,1683583429,0,10880.0,0.0,36.04,0.0,10336.0,0.0,0.0,35.97,35.33,0.0,0.0,9952.0,,,,,,,
31541,107.37888265262399,3,31456,233,11.43,344,0,5.71,107.37888265262399,1683583430,0,10944.0,0.0,36.06,0.0,10368.0,0.0,0.0,35.97,35.32,0.0,0.0,9984.0,,,,,,,
31678,107.35891338728871,3,31584,234,10.16,345,0,5.08,107.35891338728871,1683583431,0,10976.0,0.0,36.06,0.0,10432.0,0.0,0.0,35.99,35.33,0.0,0.0,10048.0,,,,,,,
31815,107.36193095184514,3,31744,235,8.87,347,0,4.44,107.36193095184514,1683583433,0,11040.0,0.0,36.06,0.0,10464.0,0.0,0.0,35.98,35.33,0.0,0.0,10080.0,,,,,,,
31953,107.38743099998052,3,31840,236,7.59,348,0,3.79,107.38743099998052,1683583434,0,11072.0,0.0,36.05,0.0,10528.0,0.0,0.0,35.99,35.32,0.0,0.0,10144.0,,,,,,,
32091,107.3711273035374,3,32032,237,6.31,349,0,3.15,107.3711273035374,1683583435,0,11104.0,0.0,36.05,0.0,10560.0,0.0,0.0,36.01,35.33,0.0,0.0,10176.0,,,,,,,
32228,107.36238987324408,3,32128,238,5.03,350,0,2.51,107.36238987324408,1683583436,0,11168.0,0.0,36.05,0.0,10624.0,0.0,0.0,35.99,35.33,0.0,0.0,10240.0,,,,,,,
32365,107.33308238126364,3,32256,239,3.75,352,0,1.88,107.33308238126364,1683583438,0,11200.0,0.0,36.05,0.0,10656.0,0.0,0.0,35.98,35.33,0.0,0.0,10272.0,,,,,,,
32503,107.33930067117107,3,32416,240,2.47,353,0,1.23,107.33930067117107,1683583439,0,11264.0,0.0,36.04,0.0,10688.0,0.0,0.0,35.98,35.31,0.0,0.0,10304.0,,,,,,,
32640,107.31946873857572,3,32544,241,1.19,354,0,0.59,107.31946873857572,1683583440,0,11296.0,0.0,36.03,0.0,10752.0,0.0,0.0,35.99,35.31,0.0,0.0,10368.0,,,,,,,
32778,107.32304687530902,3,32704,242,0.0,356,0,0.5,107.32304687530902,1683583442,0,11360.0,0.0,36.02,0.0,10784.0,0.0,0.0,36.0,35.3,0.0,0.0,10400.0,,,,,,,
32915,107.30827430880151,3,32800,243,0.0,357,0,0.5,107.30827430880151,1683583443,0,11392.0,0.0,36.01,0.0,10848.0,0.0,0.0,35.99,35.32,0.0,0.0,10464.0,,,,,,,
33052,107.30827430880151,3,32800,244,0.0,358,0,0.5,107.30827430880151,1683583444,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33190,107.30827430880151,3,32800,245,0.0,359,0,0.5,107.30827430880151,1683583445,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33327,107.30827430880151,3,32800,246,0.0,361,0,0.5,107.30827430880151,1683583447,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33465,107.30827430880151,3,32800,247,0.0,362,0,0.5,107.30827430880151,1683583448,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33603,107.30827430880151,3,32800,248,0.0,363,0,0.5,107.30827430880151,1683583449,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33741,107.30827430880151,3,32800,249,0.0,365,0,0.5,107.30827430880151,1683583451,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
33878,107.30827430880151,3,32800,250,0.0,366,0,0.5,107.30827430880151,1683583452,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34016,107.30827430880151,3,32800,251,0.0,367,0,0.5,107.30827430880151,1683583453,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34153,107.30827430880151,3,32800,252,0.0,368,0,0.5,107.30827430880151,1683583454,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34291,107.30827430880151,3,32800,253,0.0,370,0,0.5,107.30827430880151,1683583456,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34429,107.30827430880151,3,32800,254,0.0,371,0,0.5,107.30827430880151,1683583457,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34566,107.30827430880151,3,32800,255,0.0,372,0,0.5,107.30827430880151,1683583458,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34704,107.30827430880151,3,32800,256,0.0,374,0,0.5,107.30827430880151,1683583460,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34841,107.30827430880151,3,32800,257,0.0,375,0,0.5,107.30827430880151,1683583461,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
34978,107.30827430880151,3,32800,258,0.0,376,0,0.5,107.30827430880151,1683583462,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35115,107.30827430880151,3,32800,259,0.0,377,0,0.5,107.30827430880151,1683583463,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35253,107.30827430880151,3,32800,260,0.0,379,0,0.5,107.30827430880151,1683583465,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35390,107.30827430880151,3,32800,261,0.0,380,0,0.5,107.30827430880151,1683583466,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
