03_hivemind/optimistic_total_samples_per_second,04_peers/peer_3_epoch,03_hivemind/undershot_TBS,03_hivemind/epoch_based_sps,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,04_peers/peer_5_samples_accumulated,_step,_timestamp,03_hivemind/global_epoch,04_peers/peer_4_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_5_epoch,04_peers/peer_5_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/num_peers,04_peers/peer_1_epoch,03_hivemind/total_training_samples,04_peers/peer_1_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/next_fetch_time_s,03_hivemind/estimated_current_samples,_runtime,04_peers/peer_4_epoch,03_hivemind/reached_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,04_peers/peer_2_epoch,03_hivemind/num_clients,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,03_hivemind/per_epoch_training_samples
214.7191344561874,2.0,,,36.7,9152.0,4160.0,4096.0,375,1681385171.0,2,0.0,3968.0,35.89,25760,214.7191344561874,2.0,0.0,63.47,4064.0,,5,2.0,,0.0,32.15,10.0,25866,491,2.0,,0.0,37.28,36.79,2.0,0,,0.0,
218.44662502959994,2.0,,,36.7,9248.0,4192.0,4160.0,376,1681385172.0,2,0.0,4032.0,35.89,26016,218.44662502959994,2.0,0.0,68.05,4128.0,,5,2.0,,0.0,30.33,10.0,26143,492,2.0,,0.0,37.28,36.81,2.0,0,,0.0,
221.34581946259198,2.0,,,36.7,9344.0,4256.0,4192.0,377,1681385173.0,2,0.0,4064.0,35.88,26272,221.34581946259198,2.0,0.0,71.78,4160.0,,5,2.0,,0.0,28.68,10.0,26420,493,2.0,,0.0,37.27,36.8,2.0,0,,0.0,
223.70415071439734,2.0,,,36.7,9440.0,4288.0,4256.0,378,1681385175.0,2,0.0,4096.0,35.88,26592,223.70415071439734,2.0,0.0,74.77,4192.0,,5,2.0,,0.0,27.14,10.0,26697,495,2.0,,0.0,37.22,36.77,2.0,0,,0.0,
225.52556157458977,2.0,,,36.71,9536.0,4352.0,4288.0,379,1681385176.0,2,0.0,4160.0,35.88,26816,225.52556157458977,2.0,0.0,77.11,4256.0,,5,2.0,,0.0,25.69,10.0,26975,496,2.0,,0.0,37.22,36.78,2.0,0,,0.0,
226.93966831808308,2.0,,,36.72,9632.0,4384.0,4320.0,380,1681385177.0,2,0.0,4192.0,35.87,27072,226.93966831808308,2.0,0.0,78.93,4288.0,,5,2.0,,0.0,24.31,10.0,27251,497,2.0,,0.0,37.21,36.79,2.0,0,,0.0,
228.23297265417523,2.0,,,36.71,9728.0,4416.0,4384.0,381,1681385178.0,2,0.0,4224.0,35.88,27424,228.23297265417523,2.0,0.0,80.34,4320.0,,5,2.0,,0.0,22.96,10.0,27528,498,2.0,,0.0,37.22,36.8,2.0,0,,0.0,
228.87675697539856,2.0,,,36.7,9856.0,4480.0,4416.0,382,1681385179.0,2,0.0,4288.0,35.87,27648,228.87675697539856,2.0,0.0,81.65,4384.0,,5,2.0,,0.0,21.69,10.0,27803,499,2.0,,0.0,37.22,36.79,2.0,0,,0.0,
229.41278481867647,2.0,,,36.69,9952.0,4512.0,4448.0,383,1681385181.0,2,0.0,4320.0,35.87,27904,229.41278481867647,2.0,0.0,82.31,4416.0,,5,2.0,,0.0,20.44,10.0,28080,501,2.0,,0.0,37.23,36.78,2.0,0,,0.0,
229.7624792687567,2.0,,,36.69,10048.0,4544.0,4512.0,384,1681385182.0,2,0.0,4352.0,35.88,28224,229.7624792687567,2.0,0.0,82.85,4448.0,,5,2.0,,0.0,19.21,10.0,28355,502,2.0,,0.0,37.23,36.76,2.0,0,,0.0,
227.85705870269527,2.0,,,36.68,10144.0,4608.0,4544.0,385,1681385183.0,2,0.0,4416.0,35.87,28480,227.85705870269527,2.0,0.0,83.23,4512.0,,5,2.0,,0.0,18.2,10.0,28620,503,2.0,,0.0,37.22,36.76,2.0,0,,0.0,
228.65973782750882,2.0,,,36.7,10240.0,4640.0,4608.0,386,1681385184.0,2,0.0,4448.0,35.87,28768,228.65973782750882,2.0,0.0,81.31,4544.0,,5,2.0,,0.0,16.93,10.0,28897,504,2.0,,0.0,37.23,36.75,2.0,0,,0.0,
229.27563041319107,2.0,,,36.71,10336.0,4704.0,4640.0,387,1681385185.0,2,0.0,4480.0,35.87,29024,229.27563041319107,2.0,0.0,82.14,4608.0,,5,2.0,,0.0,15.67,9.8,29174,505,2.0,,0.0,37.22,36.72,2.0,0,,0.0,
229.73503079068308,2.0,,,36.71,10432.0,4736.0,4672.0,388,1681385187.0,2,0.0,4544.0,35.88,29280,229.73503079068308,2.0,0.0,82.75,4640.0,,5,2.0,,0.0,14.44,9.03,29450,507,2.0,,0.0,37.22,36.72,2.0,0,,0.0,
229.9498652517837,2.0,,,36.73,10528.0,4768.0,4736.0,389,1681385188.0,2,0.0,4576.0,35.88,29568,229.9498652517837,2.0,0.0,83.19,4672.0,,5,2.0,,0.0,13.23,8.27,29725,508,2.0,,0.0,37.22,36.72,2.0,0,,0.0,
230.28322473799955,2.0,,,36.73,10624.0,4832.0,4768.0,390,1681385189.0,2,0.0,4608.0,35.89,29856,230.28322473799955,2.0,0.0,83.43,4736.0,,5,2.0,,0.0,12.01,7.5,30003,509,2.0,,0.0,37.19,36.71,2.0,0,,0.0,
230.42471240925056,2.0,,,36.72,10752.0,4864.0,4800.0,391,1681385190.0,2,0.0,4672.0,35.91,30144,230.42471240925056,2.0,0.0,83.75,4768.0,,5,2.0,,0.0,10.8,6.75,30278,510,2.0,,0.0,37.19,36.71,2.0,0,,0.0,
230.546100974619,2.0,,,36.74,10848.0,4928.0,4864.0,392,1681385191.0,2,0.0,4704.0,35.91,30400,230.546100974619,2.0,0.0,83.9,4800.0,,5,2.0,,0.0,9.6,6.0,30556,511,2.0,,0.0,37.19,36.68,2.0,0,,0.0,
230.64599350234352,2.0,,,36.74,10944.0,4960.0,4896.0,393,1681385193.0,2,0.0,4736.0,35.9,30656,230.64599350234352,2.0,0.0,84.04,4864.0,,5,2.0,,0.0,8.4,5.25,30830,513,2.0,,0.0,37.2,36.67,2.0,0,,0.0,
230.5823885955676,2.0,,,36.73,11040.0,4992.0,4928.0,394,1681385194.0,2,0.0,4800.0,35.9,30976,230.5823885955676,2.0,0.0,84.15,4896.0,,5,2.0,,0.0,7.21,4.51,31106,514,2.0,,0.0,37.2,36.66,2.0,0,,0.0,
230.6560541386884,2.0,,,36.74,11136.0,5056.0,4992.0,395,1681385195.0,2,0.0,4832.0,35.88,31200,230.6560541386884,2.0,0.0,84.14,4960.0,,5,2.0,,0.0,6.01,3.76,31381,515,2.0,,0.0,37.18,36.65,2.0,0,,0.0,
230.76075559373527,2.0,,,36.74,11232.0,5088.0,5024.0,396,1681385196.0,2,0.0,4864.0,35.87,31552,230.76075559373527,2.0,0.0,84.21,4992.0,,5,2.0,,0.0,4.81,3.01,31658,516,2.0,,0.0,37.18,36.66,2.0,0,,0.0,
230.8325673748478,2.0,,,36.73,11360.0,5152.0,5088.0,397,1681385197.0,2,0.0,4928.0,35.87,31808,230.8325673748478,2.0,0.0,84.31,5024.0,,5,2.0,,0.0,3.62,2.26,31933,517,2.0,,0.0,37.18,36.66,2.0,0,,0.0,
230.82491621440204,2.0,,,36.74,11456.0,5184.0,5120.0,398,1681385199.0,2,0.0,4960.0,35.88,32032,230.82491621440204,2.0,0.0,84.37,5088.0,,5,2.0,,0.0,2.43,1.52,32208,519,2.0,,0.0,37.19,36.66,2.0,0,,0.0,
230.8149200035564,2.0,,,36.73,11552.0,5216.0,5152.0,399,1681385200.0,2,0.0,4992.0,35.86,32352,230.8149200035564,2.0,0.0,84.37,5120.0,,5,2.0,,0.0,1.23,0.77,32484,520,2.0,,0.0,37.18,36.68,2.0,0,,0.0,
230.79461723700885,2.0,,,36.73,11648.0,5280.0,5216.0,400,1681385201.0,2,0.0,5056.0,35.87,32608,230.79461723700885,2.0,0.0,84.36,5152.0,,5,2.0,,0.0,0.04,0.5,32758,521,2.0,,0.0,37.18,36.68,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11744.0,5312.0,5248.0,401,1681385202.0,2,0.0,5088.0,35.86,32800,230.7876382958354,2.0,0.0,84.35,5216.0,,5,2.0,,0.0,0.0,0.5,33035,522,2.0,,0.0,37.17,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,402,1681385203.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,33311,523,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,403,1681385205.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,33588,525,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,404,1681385206.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,33866,526,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,405,1681385207.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,34141,527,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,406,1681385208.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,34419,528,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,407,1681385209.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,34696,529,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,408,1681385211.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,34981,531,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,409,1681385212.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,35258,532,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,410,1681385213.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,35535,533,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,411,1681385214.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,35810,534,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,412,1681385215.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,36087,535,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,413,1681385217.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,36363,537,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,414,1681385218.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,36640,538,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,415,1681385219.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,36917,539,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,416,1681385220.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,37195,540,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,417,1681385221.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,37472,541,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,418,1681385223.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,37749,543,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,419,1681385224.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,38024,544,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,420,1681385225.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,38299,545,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,421,1681385226.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,38574,546,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,422,1681385227.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,38849,547,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,423,1681385229.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,39126,549,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,424,1681385230.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,39401,550,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,425,1681385231.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,39677,551,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,426,1681385232.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,39953,552,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,427,1681385233.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,40231,553,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,428,1681385235.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,40506,555,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,429,1681385236.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,40784,556,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,430,1681385237.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,41059,557,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,431,1681385238.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,41336,558,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,432,1681385239.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,41613,559,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,433,1681385240.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,41889,560,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,434,1681385242.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,42166,562,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,435,1681385243.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,42442,563,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,436,1681385244.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,42719,564,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,437,1681385245.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,42996,565,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,438,1681385246.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,43274,566,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,439,1681385248.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,43550,568,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,440,1681385249.0,2,0.0,5120.0,35.86,32800,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,0.0,0.5,43831,569,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,2.0,,,36.73,11808.0,5344.0,5280.0,441,1681385250.0,3,0.0,5120.0,35.86,0,230.7876382958354,2.0,0.0,84.33,5248.0,,5,2.0,,0.0,140.65,10.0,308,570,2.0,,0.0,37.18,36.69,2.0,0,,0.0,
230.7876382958354,3.0,0.0,172.2582702040577,36.73,0.0,0.0,0.0,442,1681385251.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,190.41175765404478,5,3.0,98528.0,0.0,139.45,10.0,586,571,3.0,0.0,0.0,37.18,36.69,3.0,0,3.0,0.0,32800.0
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,443,1681385253.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,138.25,10.0,862,573,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,444,1681385254.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,136.95,10.0,1161,574,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,445,1681385259.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,131.36,10.0,2452,579,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,446,1681385260.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,130.33,10.0,2689,580,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,447,1681385261.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,129.29,10.0,2929,581,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,448,1681385263.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,128.26,10.0,3166,583,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,449,1681385264.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,127.23,10.0,3404,584,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,450,1681385265.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,126.21,10.0,3641,585,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,451,1681385266.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,125.18,10.0,3878,586,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,452,1681385267.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,124.15,10.0,4116,587,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,453,1681385268.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,123.12,10.0,4353,588,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,454,1681385269.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,122.09,10.0,4590,589,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,455,1681385270.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,121.06,10.0,4829,590,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,456,1681385271.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,120.03,10.0,5065,591,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,457,1681385272.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,119.01,10.0,5302,592,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,458,1681385273.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,117.98,10.0,5539,593,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,459,1681385274.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,116.95,10.0,5778,594,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,460,1681385275.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,115.92,10.0,6015,595,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,461,1681385276.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,114.9,10.0,6251,596,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,462,1681385277.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,113.87,10.0,6489,597,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,463,1681385278.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,112.84,10.0,6727,598,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,464,1681385279.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,111.8,10.0,6966,599,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,465,1681385280.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,110.77,10.0,7203,600,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,466,1681385281.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,109.75,10.0,7440,601,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,467,1681385282.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,108.72,10.0,7677,602,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,468,1681385283.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,107.69,10.0,7914,603,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,469,1681385284.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,106.67,10.0,8151,604,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,470,1681385285.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,105.64,10.0,8388,605,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,471,1681385286.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,104.61,10.0,8625,606,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
