03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
15927,106.62437158222184,3,15872,128,157.94,189,0,10.0,106.62437158222184,1683587878,0,5344.0,0.0,35.37,0.0,5312.0,0.0,0.0,36.04,35.21,0.0,0.0,5088.0,,,,,,,
16051,106.60201013496788,3,16000,129,156.82,190,0,10.0,106.60201013496788,1683587879,0,5376.0,0.0,35.36,0.0,5376.0,0.0,0.0,36.02,35.24,0.0,0.0,5120.0,,,,,,,
16175,106.5985240063142,3,16128,130,155.66,191,0,10.0,106.5985240063142,1683587880,0,5408.0,0.0,35.34,0.0,5408.0,0.0,0.0,36.01,35.25,0.0,0.0,5184.0,,,,,,,
16297,106.57814998963732,3,16224,131,154.54,192,0,10.0,106.57814998963732,1683587881,0,5472.0,0.0,35.31,0.0,5440.0,0.0,0.0,36.01,35.29,0.0,0.0,5216.0,,,,,,,
16421,106.5788969930781,3,16352,132,153.38,193,0,10.0,106.5788969930781,1683587882,0,5504.0,0.0,35.3,0.0,5472.0,0.0,0.0,35.99,35.28,0.0,0.0,5248.0,,,,,,,
16544,106.58617216417527,3,16512,133,152.21,194,0,10.0,106.58617216417527,1683587883,0,5536.0,0.0,35.31,0.0,5536.0,0.0,0.0,35.98,35.29,0.0,0.0,5280.0,,,,,,,
16668,106.58573832573204,3,16608,134,151.06,196,0,10.0,106.58573832573204,1683587885,0,5600.0,0.0,35.28,0.0,5568.0,0.0,0.0,35.99,35.32,0.0,0.0,5344.0,,,,,,,
16791,106.59793256387877,3,16736,135,149.88,197,0,10.0,106.59793256387877,1683587886,0,5632.0,0.0,35.27,0.0,5600.0,0.0,0.0,35.99,35.33,0.0,0.0,5376.0,,,,,,,
16914,106.61103661714381,3,16864,136,148.71,198,0,10.0,106.61103661714381,1683587887,0,5664.0,0.0,35.26,0.0,5664.0,0.0,0.0,35.98,35.35,0.0,0.0,5408.0,,,,,,,
17037,106.57896822504429,3,16992,137,147.6,199,0,10.0,106.57896822504429,1683587888,0,5696.0,0.0,35.27,0.0,5696.0,0.0,0.0,35.99,35.36,0.0,0.0,5472.0,,,,,,,
17160,106.54228085957956,3,17120,138,146.49,200,0,10.0,106.54228085957956,1683587889,0,5760.0,0.0,35.25,0.0,5728.0,0.0,0.0,35.97,35.36,0.0,0.0,5504.0,,,,,,,
17283,106.51717628437629,3,17216,139,145.37,201,0,10.0,106.51717628437629,1683587890,0,5792.0,0.0,35.24,0.0,5792.0,0.0,0.0,35.95,35.35,0.0,0.0,5536.0,,,,,,,
17406,106.50264263724594,3,17344,140,144.24,203,0,10.0,106.50264263724594,1683587892,0,5824.0,0.0,35.23,0.0,5824.0,0.0,0.0,35.93,35.36,0.0,0.0,5568.0,,,,,,,
17529,106.47170684716414,3,17472,141,143.12,204,0,10.0,106.47170684716414,1683587893,0,5856.0,0.0,35.22,0.0,5856.0,0.0,0.0,35.92,35.37,0.0,0.0,5632.0,,,,,,,
17653,106.44831980978645,3,17600,142,142.0,205,0,10.0,106.44831980978645,1683587894,0,5920.0,0.0,35.19,0.0,5888.0,0.0,0.0,35.92,35.36,0.0,0.0,5664.0,,,,,,,
17775,106.42253138589953,3,17696,143,140.88,206,0,10.0,106.42253138589953,1683587895,0,5952.0,0.0,35.18,0.0,5952.0,0.0,0.0,35.91,35.36,0.0,0.0,5696.0,,,,,,,
17898,106.41208295519853,3,17824,144,139.74,207,0,10.0,106.41208295519853,1683587896,0,5984.0,0.0,35.16,0.0,5984.0,0.0,0.0,35.91,35.36,0.0,0.0,5728.0,,,,,,,
18020,106.37443126975177,3,17984,145,138.64,208,0,10.0,106.37443126975177,1683587897,0,6016.0,0.0,35.15,0.0,6016.0,0.0,0.0,35.89,35.37,0.0,0.0,5792.0,,,,,,,
18144,106.35563384068948,3,18080,146,137.5,209,0,10.0,106.35563384068948,1683587898,0,6080.0,0.0,35.14,0.0,6080.0,0.0,0.0,35.89,35.34,0.0,0.0,5824.0,,,,,,,
18267,106.346861258795,3,18208,147,136.35,211,0,10.0,106.346861258795,1683587900,0,6112.0,0.0,35.13,0.0,6112.0,0.0,0.0,35.89,35.34,0.0,0.0,5856.0,,,,,,,
18390,106.32600277715858,3,18368,148,135.23,212,0,10.0,106.32600277715858,1683587901,0,6144.0,0.0,35.12,0.0,6144.0,0.0,0.0,35.88,35.34,0.0,0.0,5920.0,,,,,,,
18512,106.33361354037399,3,18464,149,134.07,213,0,10.0,106.33361354037399,1683587902,0,6208.0,0.0,35.11,0.0,6208.0,0.0,0.0,35.87,35.34,0.0,0.0,5952.0,,,,,,,
18634,106.28681320558053,3,18560,150,132.98,214,0,10.0,106.28681320558053,1683587903,0,6240.0,0.0,35.1,0.0,6240.0,0.0,0.0,35.87,35.36,0.0,0.0,5984.0,,,,,,,
18756,106.28928814169336,3,18688,151,131.83,215,0,10.0,106.28928814169336,1683587904,0,6272.0,0.0,35.07,0.0,6272.0,0.0,0.0,35.88,35.34,0.0,0.0,6016.0,,,,,,,
18879,106.28439447326949,3,18848,152,130.68,216,0,10.0,106.28439447326949,1683587905,0,6304.0,0.0,35.09,0.0,6304.0,0.0,0.0,35.86,35.33,0.0,0.0,6080.0,,,,,,,
19001,106.24821635626999,3,18944,153,129.57,218,0,10.0,106.24821635626999,1683587907,0,6368.0,0.0,35.09,0.0,6368.0,0.0,0.0,35.85,35.34,0.0,0.0,6112.0,,,,,,,
19123,106.2350261557228,3,19040,154,128.44,219,0,10.0,106.2350261557228,1683587908,0,6400.0,0.0,35.08,0.0,6400.0,0.0,0.0,35.84,35.33,0.0,0.0,6144.0,,,,,,,
19246,106.22061865383678,3,19200,155,127.3,220,0,10.0,106.22061865383678,1683587909,0,6432.0,0.0,35.08,0.0,6432.0,0.0,0.0,35.84,35.31,0.0,0.0,6176.0,,,,,,,
19369,106.22751088431917,3,19328,156,126.13,221,0,10.0,106.22751088431917,1683587910,0,6464.0,0.0,35.08,0.0,6496.0,0.0,0.0,35.83,35.32,0.0,0.0,6240.0,,,,,,,
19492,106.22630401419326,3,19424,157,124.98,222,0,10.0,106.22630401419326,1683587911,0,6528.0,0.0,35.07,0.0,6528.0,0.0,0.0,35.82,35.33,0.0,0.0,6272.0,,,,,,,
19615,106.1923693682544,3,19552,158,123.86,223,0,10.0,106.1923693682544,1683587912,0,6560.0,0.0,35.08,0.0,6560.0,0.0,0.0,35.83,35.33,0.0,0.0,6304.0,,,,,,,
19738,106.20233126967123,3,19680,159,122.69,224,0,10.0,106.20233126967123,1683587913,0,6592.0,0.0,35.07,0.0,6592.0,0.0,0.0,35.82,35.3,0.0,0.0,6368.0,,,,,,,
19861,106.19387292539497,3,19808,160,121.54,226,0,10.0,106.19387292539497,1683587915,0,6624.0,0.0,35.08,0.0,6656.0,0.0,0.0,35.83,35.3,0.0,0.0,6400.0,,,,,,,
19983,106.17768166407316,3,19904,161,120.41,227,0,10.0,106.17768166407316,1683587916,0,6688.0,0.0,35.08,0.0,6688.0,0.0,0.0,35.83,35.29,0.0,0.0,6432.0,,,,,,,
20106,106.17393929167386,3,20064,162,119.26,228,0,10.0,106.17393929167386,1683587917,0,6720.0,0.0,35.07,0.0,6720.0,0.0,0.0,35.83,35.27,0.0,0.0,6464.0,,,,,,,
20229,106.16609180250535,3,20192,163,118.11,229,0,10.0,106.16609180250535,1683587918,0,6752.0,0.0,35.07,0.0,6784.0,0.0,0.0,35.83,35.27,0.0,0.0,6528.0,,,,,,,
20352,106.17702409629503,3,20288,164,116.94,230,0,10.0,106.17702409629503,1683587919,0,6816.0,0.0,35.06,0.0,6816.0,0.0,0.0,35.84,35.26,0.0,0.0,6560.0,,,,,,,
20475,106.17567927165618,3,20416,165,115.78,231,0,10.0,106.17567927165618,1683587920,0,6848.0,0.0,35.07,0.0,6848.0,0.0,0.0,35.85,35.26,0.0,0.0,6592.0,,,,,,,
20597,106.13076848397552,3,20544,166,114.67,233,0,10.0,106.13076848397552,1683587922,0,6880.0,0.0,35.07,0.0,6912.0,0.0,0.0,35.86,35.25,0.0,0.0,6624.0,,,,,,,
20721,106.13392101793363,3,20672,167,113.51,234,0,10.0,106.13392101793363,1683587923,0,6912.0,0.0,35.05,0.0,6944.0,0.0,0.0,35.85,35.23,0.0,0.0,6688.0,,,,,,,
20844,106.11829111603524,3,20768,168,112.36,235,0,10.0,106.11829111603524,1683587924,0,6976.0,0.0,35.04,0.0,6976.0,0.0,0.0,35.87,35.22,0.0,0.0,6720.0,,,,,,,
20967,106.10770679336264,3,20928,169,111.22,236,0,10.0,106.10770679336264,1683587925,0,7008.0,0.0,35.03,0.0,7008.0,0.0,0.0,35.87,35.22,0.0,0.0,6752.0,,,,,,,
21089,106.06238085375233,3,21024,170,110.11,237,0,10.0,106.06238085375233,1683587926,0,7040.0,0.0,35.01,0.0,7072.0,0.0,0.0,35.87,35.23,0.0,0.0,6816.0,,,,,,,
21211,106.03231999625203,3,21152,171,109.0,238,0,10.0,106.03231999625203,1683587927,0,7072.0,0.0,34.98,0.0,7104.0,0.0,0.0,35.87,35.21,0.0,0.0,6848.0,,,,,,,
21333,106.01290518947413,3,21280,172,107.87,240,0,10.0,106.01290518947413,1683587929,0,7136.0,0.0,34.96,0.0,7136.0,0.0,0.0,35.88,35.2,0.0,0.0,6880.0,,,,,,,
21455,105.98946431671277,3,21408,173,106.74,241,0,10.0,105.98946431671277,1683587930,0,7168.0,0.0,34.94,0.0,7200.0,0.0,0.0,35.88,35.19,0.0,0.0,6912.0,,,,,,,
21580,105.97177259119388,3,21504,174,105.58,242,0,10.0,105.97177259119388,1683587931,0,7200.0,0.0,34.92,0.0,7232.0,0.0,0.0,35.88,35.19,0.0,0.0,6976.0,,,,,,,
21702,105.9587133115801,3,21664,175,104.44,243,0,10.0,105.9587133115801,1683587932,0,7232.0,0.0,34.93,0.0,7264.0,0.0,0.0,35.88,35.16,0.0,0.0,7008.0,,,,,,,
21823,105.93733201600986,3,21760,176,103.31,244,0,10.0,105.93733201600986,1683587933,0,7296.0,0.0,34.93,0.0,7328.0,0.0,0.0,35.87,35.16,0.0,0.0,7040.0,,,,,,,
21946,105.91038529690958,3,21888,177,102.18,245,0,10.0,105.91038529690958,1683587934,0,7328.0,0.0,34.92,0.0,7360.0,0.0,0.0,35.86,35.15,0.0,0.0,7072.0,,,,,,,
22068,105.86186500224852,3,21984,178,101.08,246,0,10.0,105.86186500224852,1683587935,0,7360.0,0.0,34.92,0.0,7392.0,0.0,0.0,35.85,35.14,0.0,0.0,7136.0,,,,,,,
22189,105.83716608965267,3,22144,179,99.95,248,0,10.0,105.83716608965267,1683587937,0,7392.0,0.0,34.9,0.0,7424.0,0.0,0.0,35.83,35.13,0.0,0.0,7168.0,,,,,,,
22311,105.81977266829325,3,22272,180,98.82,249,0,10.0,105.81977266829325,1683587938,0,7456.0,0.0,34.91,0.0,7488.0,0.0,0.0,35.81,35.12,0.0,0.0,7200.0,,,,,,,
22434,105.78990416948449,3,22368,181,97.69,250,0,10.0,105.78990416948449,1683587939,0,7488.0,0.0,34.91,0.0,7520.0,0.0,0.0,35.79,35.12,0.0,0.0,7264.0,,,,,,,
22556,105.79030722108726,3,22496,182,96.53,251,0,10.0,105.79030722108726,1683587940,0,7520.0,0.0,34.9,0.0,7552.0,0.0,0.0,35.78,35.12,0.0,0.0,7296.0,,,,,,,
22678,105.76202461639161,3,22624,183,95.4,252,0,10.0,105.76202461639161,1683587941,0,7552.0,0.0,34.89,0.0,7616.0,0.0,0.0,35.77,35.13,0.0,0.0,7328.0,,,,,,,
22801,105.73094147935537,3,22752,184,94.27,253,0,10.0,105.73094147935537,1683587942,0,7616.0,0.0,34.86,0.0,7648.0,0.0,0.0,35.76,35.14,0.0,0.0,7360.0,,,,,,,
22923,105.73256561988148,3,22848,185,93.11,255,0,10.0,105.73256561988148,1683587944,0,7648.0,0.0,34.86,0.0,7680.0,0.0,0.0,35.73,35.14,0.0,0.0,7424.0,,,,,,,
23046,105.73733331931808,3,23008,186,91.94,256,0,10.0,105.73733331931808,1683587945,0,7680.0,0.0,34.86,0.0,7712.0,0.0,0.0,35.74,35.14,0.0,0.0,7456.0,,,,,,,
23168,105.71512811079293,3,23104,187,90.81,257,0,10.0,105.71512811079293,1683587946,0,7744.0,0.0,34.85,0.0,7776.0,0.0,0.0,35.74,35.14,0.0,0.0,7488.0,,,,,,,
23290,105.68720028300847,3,23232,188,89.68,258,0,10.0,105.68720028300847,1683587947,0,7776.0,0.0,34.85,0.0,7808.0,0.0,0.0,35.73,35.13,0.0,0.0,7520.0,,,,,,,
23412,105.66959368433274,3,23360,189,88.54,259,0,10.0,105.66959368433274,1683587948,0,7808.0,0.0,34.84,0.0,7840.0,0.0,0.0,35.72,35.12,0.0,0.0,7584.0,,,,,,,
23534,105.64426153688615,3,23488,190,87.41,260,0,10.0,105.64426153688615,1683587949,0,7840.0,0.0,34.85,0.0,7904.0,0.0,0.0,35.7,35.12,0.0,0.0,7616.0,,,,,,,
23656,105.63527679820871,3,23616,191,86.26,261,0,10.0,105.63527679820871,1683587950,0,7904.0,0.0,34.84,0.0,7936.0,0.0,0.0,35.69,35.11,0.0,0.0,7648.0,,,,,,,
23777,105.61936777002867,3,23712,192,85.12,263,0,10.0,105.61936777002867,1683587952,0,7936.0,0.0,34.83,0.0,7968.0,0.0,0.0,35.69,35.11,0.0,0.0,7712.0,,,,,,,
23900,105.6185396143276,3,23840,193,83.97,264,0,10.0,105.6185396143276,1683587953,0,7968.0,0.0,34.81,0.0,8000.0,0.0,0.0,35.7,35.11,0.0,0.0,7744.0,,,,,,,
24021,105.59463165773747,3,23968,194,82.84,265,0,10.0,105.59463165773747,1683587954,0,8000.0,0.0,34.81,0.0,8064.0,0.0,0.0,35.69,35.11,0.0,0.0,7776.0,,,,,,,
24142,105.55973318733452,3,24096,195,81.72,266,0,10.0,105.55973318733452,1683587955,0,8064.0,0.0,34.8,0.0,8096.0,0.0,0.0,35.69,35.11,0.0,0.0,7808.0,,,,,,,
24264,105.53340242930409,3,24224,196,80.58,267,0,10.0,105.53340242930409,1683587956,0,8096.0,0.0,34.78,0.0,8128.0,0.0,0.0,35.67,35.11,0.0,0.0,7872.0,,,,,,,
24387,105.52665081039054,3,24320,197,79.42,268,0,10.0,105.52665081039054,1683587957,0,8128.0,0.0,34.77,0.0,8192.0,0.0,0.0,35.65,35.11,0.0,0.0,7904.0,,,,,,,
24509,105.51461241606273,3,24448,198,78.28,270,0,10.0,105.51461241606273,1683587959,0,8160.0,0.0,34.76,0.0,8224.0,0.0,0.0,35.64,35.13,0.0,0.0,7936.0,,,,,,,
24631,105.55615643962213,3,24576,199,77.08,271,0,10.0,105.55615643962213,1683587960,0,8224.0,0.0,34.76,0.0,8256.0,0.0,0.0,35.64,35.12,0.0,0.0,7968.0,,,,,,,
24754,105.58547427679434,3,24704,200,75.9,272,0,10.0,105.58547427679434,1683587961,0,8256.0,0.0,34.76,0.0,8288.0,0.0,0.0,35.64,35.16,0.0,0.0,8032.0,,,,,,,
24875,105.57523031433806,3,24800,201,74.76,273,0,10.0,105.57523031433806,1683587962,0,8288.0,0.0,34.76,0.0,8352.0,0.0,0.0,35.66,35.16,0.0,0.0,8064.0,,,,,,,
24998,105.5470610487665,3,24928,202,73.62,274,0,10.0,105.5470610487665,1683587963,0,8320.0,0.0,34.75,0.0,8384.0,0.0,0.0,35.67,35.16,0.0,0.0,8096.0,,,,,,,
25120,105.5358830344791,3,25088,203,72.47,275,0,10.0,105.5358830344791,1683587964,0,8384.0,0.0,34.73,0.0,8416.0,0.0,0.0,35.65,35.16,0.0,0.0,8128.0,,,,,,,
25242,105.5579812763892,3,25184,204,71.3,277,0,10.0,105.5579812763892,1683587966,0,8416.0,0.0,34.73,0.0,8480.0,0.0,0.0,35.65,35.16,0.0,0.0,8192.0,,,,,,,
25364,105.5730896751688,3,25280,205,70.13,278,0,10.0,105.5730896751688,1683587967,0,8448.0,0.0,34.72,0.0,8512.0,0.0,0.0,35.66,35.18,0.0,0.0,8224.0,,,,,,,
25499,105.55181405729243,3,25440,206,68.87,279,0,10.0,105.55181405729243,1683587968,0,8480.0,0.0,34.73,0.0,8544.0,0.0,0.0,35.65,35.19,0.0,0.0,8256.0,,,,,,,
25620,105.5198099364416,3,25568,207,67.74,280,0,10.0,105.5198099364416,1683587969,0,8544.0,0.0,34.72,0.0,8576.0,0.0,0.0,35.65,35.18,0.0,0.0,8320.0,,,,,,,
25743,105.52061956676106,3,25664,208,66.58,281,0,10.0,105.52061956676106,1683587970,0,8576.0,0.0,34.71,0.0,8640.0,0.0,0.0,35.62,35.2,0.0,0.0,8352.0,,,,,,,
25864,105.46883387398043,3,25824,209,65.46,282,0,10.0,105.46883387398043,1683587971,0,8608.0,0.0,34.69,0.0,8672.0,0.0,0.0,35.63,35.21,0.0,0.0,8384.0,,,,,,,
25986,105.480215928651,3,25952,210,64.29,284,0,10.0,105.480215928651,1683587973,0,8672.0,0.0,34.67,0.0,8704.0,0.0,0.0,35.61,35.19,0.0,0.0,8448.0,,,,,,,
26108,105.47726911177793,3,26048,211,63.14,285,0,10.0,105.47726911177793,1683587974,0,8704.0,0.0,34.67,0.0,8768.0,0.0,0.0,35.61,35.2,0.0,0.0,8480.0,,,,,,,
26229,105.46919273219004,3,26144,212,62.0,286,0,10.0,105.46919273219004,1683587975,0,8736.0,0.0,34.66,0.0,8800.0,0.0,0.0,35.62,35.2,0.0,0.0,8512.0,,,,,,,
26351,105.4912885543147,3,26336,213,60.83,287,0,10.0,105.4912885543147,1683587976,0,8768.0,0.0,34.64,0.0,8832.0,0.0,0.0,35.61,35.22,0.0,0.0,8544.0,,,,,,,
26472,105.5144132601254,3,26432,214,59.67,288,0,10.0,105.5144132601254,1683587977,0,8832.0,0.0,34.65,0.0,8896.0,0.0,0.0,35.61,35.23,0.0,0.0,8608.0,,,,,,,
26594,105.4679337512634,3,26528,215,58.54,289,0,10.0,105.4679337512634,1683587978,0,8864.0,0.0,34.65,0.0,8928.0,0.0,0.0,35.63,35.23,0.0,0.0,8640.0,,,,,,,
26716,105.44146235754464,3,26624,216,57.4,291,0,10.0,105.44146235754464,1683587980,0,8896.0,0.0,34.64,0.0,8960.0,0.0,0.0,35.61,35.22,0.0,0.0,8672.0,,,,,,,
26838,105.44894015434613,3,26816,217,56.24,292,0,10.0,105.44894015434613,1683587981,0,8928.0,0.0,34.62,0.0,8992.0,0.0,0.0,35.6,35.22,0.0,0.0,8704.0,,,,,,,
26959,105.41471243799697,3,26912,218,55.11,293,0,10.0,105.41471243799697,1683587982,0,8992.0,0.0,34.61,0.0,9056.0,0.0,0.0,35.6,35.23,0.0,0.0,8768.0,,,,,,,
27080,105.39534438692087,3,27008,219,53.96,294,0,10.0,105.39534438692087,1683587983,0,9024.0,0.0,34.6,0.0,9088.0,0.0,0.0,35.6,35.21,0.0,0.0,8800.0,,,,,,,
27203,105.39677850305443,3,27168,220,52.8,295,0,10.0,105.39677850305443,1683587984,0,9056.0,0.0,34.58,0.0,9120.0,0.0,0.0,35.6,35.21,0.0,0.0,8832.0,,,,,,,
27324,105.38049649185818,3,27264,221,51.66,296,0,10.0,105.38049649185818,1683587985,0,9088.0,0.0,34.59,0.0,9184.0,0.0,0.0,35.58,35.23,0.0,0.0,8896.0,,,,,,,
27446,105.37809837596294,3,27392,222,50.5,297,0,10.0,105.37809837596294,1683587986,0,9120.0,0.0,34.59,0.0,9216.0,0.0,0.0,35.57,35.22,0.0,0.0,8928.0,,,,,,,
27568,105.37988476121191,3,27488,223,49.34,299,0,10.0,105.37988476121191,1683587988,0,9184.0,0.0,34.59,0.0,9248.0,0.0,0.0,35.57,35.21,0.0,0.0,8960.0,,,,,,,
27691,105.40478887633083,3,27648,224,48.17,300,0,10.0,105.40478887633083,1683587989,0,9216.0,0.0,34.58,0.0,9280.0,0.0,0.0,35.58,35.23,0.0,0.0,8992.0,,,,,,,
27813,105.38823245041847,3,27776,225,47.02,301,0,10.0,105.38823245041847,1683587990,0,9248.0,0.0,34.59,0.0,9344.0,0.0,0.0,35.56,35.25,0.0,0.0,9056.0,,,,,,,
27934,105.37127956918921,3,27872,226,45.88,302,0,10.0,105.37127956918921,1683587991,0,9312.0,0.0,34.6,0.0,9376.0,0.0,0.0,35.55,35.24,0.0,0.0,9088.0,,,,,,,
28055,105.34801281892372,3,28000,227,44.74,303,0,10.0,105.34801281892372,1683587992,0,9344.0,0.0,34.58,0.0,9408.0,0.0,0.0,35.54,35.25,0.0,0.0,9120.0,,,,,,,
28177,105.36932829828383,3,28128,228,43.57,304,0,10.0,105.36932829828383,1683587993,0,9376.0,0.0,34.58,0.0,9472.0,0.0,0.0,35.53,35.24,0.0,0.0,9152.0,,,,,,,
28299,105.333665400534,3,28224,229,42.43,306,0,10.0,105.333665400534,1683587995,0,9408.0,0.0,34.59,0.0,9504.0,0.0,0.0,35.53,35.25,0.0,0.0,9216.0,,,,,,,
28420,105.31588292460113,3,28352,230,41.28,307,0,10.0,105.31588292460113,1683587996,0,9440.0,0.0,34.58,0.0,9536.0,0.0,0.0,35.51,35.24,0.0,0.0,9248.0,,,,,,,
28541,105.31969611438107,3,28512,231,40.13,308,0,10.0,105.31969611438107,1683587997,0,9504.0,0.0,34.58,0.0,9568.0,0.0,0.0,35.5,35.24,0.0,0.0,9280.0,,,,,,,
28663,105.33866819369685,3,28608,232,38.97,309,0,10.0,105.33866819369685,1683587998,0,9536.0,0.0,34.57,0.0,9632.0,0.0,0.0,35.52,35.24,0.0,0.0,9344.0,,,,,,,
28784,105.33098572193478,3,28704,233,37.82,310,0,10.0,105.33098572193478,1683587999,0,9568.0,0.0,34.57,0.0,9664.0,0.0,0.0,35.51,35.26,0.0,0.0,9376.0,,,,,,,
28906,105.33595466618026,3,28864,234,36.66,311,0,10.0,105.33595466618026,1683588000,0,9600.0,0.0,34.57,0.0,9696.0,0.0,0.0,35.51,35.25,0.0,0.0,9408.0,,,,,,,
29028,105.33762197522435,3,28992,235,35.5,312,0,10.0,105.33762197522435,1683588001,0,9664.0,0.0,34.58,0.0,9760.0,0.0,0.0,35.51,35.25,0.0,0.0,9440.0,,,,,,,
29150,105.30810104604319,3,29088,236,34.36,314,0,10.0,105.30810104604319,1683588003,0,9696.0,0.0,34.56,0.0,9792.0,0.0,0.0,35.5,35.27,0.0,0.0,9504.0,,,,,,,
29272,105.35930842844255,3,29184,237,33.18,315,0,10.0,105.35930842844255,1683588004,0,9728.0,0.0,34.55,0.0,9824.0,0.0,0.0,35.5,35.26,0.0,0.0,9536.0,,,,,,,
29395,105.34957739320829,3,29344,238,32.02,316,0,10.0,105.34957739320829,1683588005,0,9760.0,0.0,34.57,0.0,9856.0,0.0,0.0,35.5,35.29,0.0,0.0,9568.0,,,,,,,
29517,105.36520848276449,3,29472,239,30.86,317,0,10.0,105.36520848276449,1683588006,0,9824.0,0.0,34.56,0.0,9920.0,0.0,0.0,35.5,35.3,0.0,0.0,9600.0,,,,,,,
29639,105.37244013809615,3,29568,240,29.69,318,0,10.0,105.37244013809615,1683588007,0,9856.0,0.0,34.57,0.0,9952.0,0.0,0.0,35.49,35.31,0.0,0.0,9664.0,,,,,,,
29761,105.33654264212774,3,29664,241,28.55,319,0,10.0,105.33654264212774,1683588008,0,9888.0,0.0,34.56,0.0,9984.0,0.0,0.0,35.5,35.32,0.0,0.0,9696.0,,,,,,,
29883,105.34757013452507,3,29856,242,27.39,321,0,10.0,105.34757013452507,1683588010,0,9920.0,0.0,34.55,0.0,10016.0,0.0,0.0,35.49,35.3,0.0,0.0,9728.0,,,,,,,
30004,105.34148183936986,3,29952,243,26.24,322,0,10.0,105.34148183936986,1683588011,0,9984.0,0.0,34.56,0.0,10080.0,0.0,0.0,35.48,35.31,0.0,0.0,9792.0,,,,,,,
30126,105.32666159180864,3,30048,244,25.09,323,0,10.0,105.32666159180864,1683588012,0,10016.0,0.0,34.55,0.0,10112.0,0.0,0.0,35.48,35.31,0.0,0.0,9824.0,,,,,,,
30247,105.3237535066865,3,30176,245,23.93,324,0,10.0,105.3237535066865,1683588013,0,10048.0,0.0,34.56,0.0,10144.0,0.0,0.0,35.47,35.29,0.0,0.0,9856.0,,,,,,,
30369,105.31840887574343,3,30336,246,22.78,325,0,10.0,105.31840887574343,1683588014,0,10080.0,0.0,34.56,0.0,10208.0,0.0,0.0,35.47,35.3,0.0,0.0,9888.0,,,,,,,
30491,105.30945810594113,3,30432,247,21.63,326,0,10.0,105.30945810594113,1683588015,0,10144.0,0.0,34.54,0.0,10240.0,0.0,0.0,35.48,35.3,0.0,0.0,9952.0,,,,,,,
30612,105.28559258983285,3,30528,248,20.48,327,0,10.0,105.28559258983285,1683588016,0,10176.0,0.0,34.53,0.0,10272.0,0.0,0.0,35.49,35.29,0.0,0.0,9984.0,,,,,,,
30733,105.29237955757586,3,30656,249,19.33,329,0,9.66,105.29237955757586,1683588018,0,10208.0,0.0,34.53,0.0,10304.0,0.0,0.0,35.48,35.27,0.0,0.0,10016.0,,,,,,,
30855,105.2819952194342,3,30816,250,18.17,330,0,9.09,105.2819952194342,1683588019,0,10240.0,0.0,34.53,0.0,10368.0,0.0,0.0,35.48,35.28,0.0,0.0,10048.0,,,,,,,
30977,105.26528765522266,3,30912,251,17.02,331,0,8.51,105.26528765522266,1683588020,0,10304.0,0.0,34.53,0.0,10400.0,0.0,0.0,35.46,35.29,0.0,0.0,10112.0,,,,,,,
31098,105.25860218289719,3,31040,252,15.86,332,0,7.93,105.25860218289719,1683588021,0,10336.0,0.0,34.54,0.0,10432.0,0.0,0.0,35.45,35.27,0.0,0.0,10144.0,,,,,,,
31220,105.26871845490041,3,31168,253,14.7,333,0,7.35,105.26871845490041,1683588022,0,10368.0,0.0,34.52,0.0,10496.0,0.0,0.0,35.47,35.26,0.0,0.0,10176.0,,,,,,,
31343,105.27135691166947,3,31296,254,13.54,334,0,6.77,105.27135691166947,1683588023,0,10400.0,0.0,34.53,0.0,10528.0,0.0,0.0,35.47,35.27,0.0,0.0,10240.0,,,,,,,
31464,105.25246322540146,3,31392,255,12.39,336,0,6.19,105.25246322540146,1683588025,0,10464.0,0.0,34.52,0.0,10560.0,0.0,0.0,35.47,35.28,0.0,0.0,10272.0,,,,,,,
31587,105.26882142121046,3,31520,256,11.22,337,0,5.61,105.26882142121046,1683588026,0,10496.0,0.0,34.52,0.0,10592.0,0.0,0.0,35.46,35.27,0.0,0.0,10304.0,,,,,,,
31708,105.28398058937427,3,31648,257,10.07,338,0,5.03,105.28398058937427,1683588027,0,10528.0,0.0,34.54,0.0,10656.0,0.0,0.0,35.47,35.26,0.0,0.0,10336.0,,,,,,,
31830,105.2845140830218,3,31776,258,8.91,339,0,4.46,105.2845140830218,1683588028,0,10560.0,0.0,34.53,0.0,10688.0,0.0,0.0,35.47,35.28,0.0,0.0,10400.0,,,,,,,
